"ID","Exe.Time","Benchmark","Net","Disk","Maps","IO.SFac","Rep","IO.FBuf","Comp","Blk.size","Cluster","Pred.Exe.Time"
18617,2568,"dfsioe_write","ETH","RL2",10,10,2,65536,"Snappy",64,"Azure L",2584.01758476791
8,881,"terasort","ETH","SSD",12,10,3,65536,"None",0,"Local 1",1068.13264895427
694,4466,"sort","IB","HDD",12,10,3,65536,"ZLIB",64,"Local 1",3991.67097351993
4409,3346,"terasort","ETH","RL1",10,10,3,65536,"BZIP2",128,"Azure L",3136.0079718309
22090,4117,"dfsioe_write","ETH","RL1",8,10,3,65536,"Snappy",64,"Azure L",4092.63036792993
234,4525,"terasort","IB","HDD",12,10,1,65536,"None",128,"Local 1",4270.79251501606
18463,2843,"pagerank","ETH","RL2",10,10,1,65536,"BZIP2",64,"Azure L",2820.42155025696
18690,2800,"kmeans","ETH","RL2",8,10,3,65536,"BZIP2",64,"Azure L",2692.56661788012
1138,4629,"terasort","IB","HDD",12,5,1,65536,"None",128,"Local 1",4273.55158526021
1068,557,"wordcount","ETH","SSD",12,20,3,4096,"None",256,"Local 1",586.332562510683
18309,1322,"dfsioe_write","ETH","RL2",8,10,1,65536,"None",256,"Azure L",1513.45494545588
819,1011,"terasort","IB","SSD",12,50,1,4096,"None",64,"Local 1",987.417508272135
1435,879,"wordcount","IB","HDD",12,5,1,4096,"None",64,"Local 1",953.444904874817
10666,1270,"wordcount","ETH","RL3",8,10,1,65536,"None",128,"Azure L",1274.70136005506
18,850,"terasort","ETH","SSD",12,100,1,65536,"None",0,"Local 1",1067.40874204199
18374,3855,"dfsioe_read","ETH","RL2",8,10,1,65536,"Snappy",64,"Azure L",3838.29186906392
21948,1402,"wordcount","ETH","RL1",10,10,2,65536,"BZIP2",256,"Azure L",1267.17205840544
876,966,"terasort","IB","SSD",12,50,3,131072,"None",128,"Local 1",974.157480880719
1039,590,"wordcount","ETH","SSD",12,20,3,131072,"None",128,"Local 1",652.331822660081
1154,4392,"terasort","IB","HDD",12,10,1,65536,"None",128,"Local 1",4270.79251501606
4331,2608,"terasort","ETH","RL1",8,10,1,65536,"Snappy",32,"Azure L",2747.15676809524
489,1119,"terasort","IB","SSD",12,10,1,65536,"ZLIB",64,"Local 1",973.376001107182
442,1239,"kmeans","ETH","SSD",12,10,3,65536,"ZLIB",64,"Local 1",1271.46029297198
1722,1464,"kmeans","ETH","HDD",12,10,3,32768,"None",64,"Local 1",1554.29291518811
22142,2854,"pagerank","ETH","RL1",10,10,3,65536,"ZLIB",32,"Azure L",2869.37195606208
21972,1295,"wordcount","ETH","RL1",10,10,2,65536,"Snappy",128,"Azure L",1268.82099689934
21986,2696,"pagerank","ETH","RL1",8,10,3,65536,"None",64,"Azure L",2708.15459669494
1554,1296,"kmeans","IB","HDD",12,20,1,32768,"None",64,"Local 1",1406.17356563045
1044,1184,"kmeans","ETH","SSD",12,20,3,131072,"None",256,"Local 1",1206.59917482351
10733,701,"sort","ETH","RL3",8,10,1,65536,"BZIP2",256,"Azure L",746.182613765459
1752,1592,"kmeans","ETH","HDD",12,10,3,4096,"None",128,"Local 1",1715.09469564178
20134,2775,"kmeans","ETH","RL1",8,10,1,65536,"Snappy",64,"Azure L",2675.87723552205
63,655,"terasort","IB","SSD",24,10,1,32768,"None",0,"Local 1",780.054789276983
18382,2756,"kmeans","ETH","RL2",8,10,1,65536,"Snappy",64,"Azure L",2560.71438757333
20283,2553,"dfsioe_write","ETH","RL1",8,10,2,65536,"None",32,"Azure L",2807.36780230042
4097,2249,"terasort","ETH","RL3",8,10,1,65536,"ZLIB",64,"Azure L",2575.5241065619
4296,2756,"terasort","ETH","RL2",8,10,3,65536,"BZIP2",64,"Azure L",2695.12993045264
22202,2804,"pagerank","ETH","RL1",10,10,3,65536,"Snappy",32,"Azure L",2869.37195606208
956,1018,"terasort","ETH","SSD",12,5,3,131072,"None",256,"Local 1",1068.13264895427
18852,1271,"wordcount","ETH","RL2",10,10,3,65536,"Snappy",64,"Azure L",1273.70095381117
1096,969,"terasort","ETH","SSD",12,20,3,65536,"None",64,"Local 1",1068.13264895427
10749,2817,"kmeans","ETH","RL3",8,10,1,65536,"Snappy",64,"Azure L",2680.11317959321
18260,2991,"dfsioe_read","ETH","RL3",10,10,3,65536,"Snappy",32,"Azure L",3006.80273773668
18169,2862,"pagerank","ETH","RL3",10,10,3,65536,"None",32,"Azure L",2870.421231035
2146,671,"wordcount","IB","SSD",12,10,1,65536,"ZLIB",64,"Local 1",622.231414030254
833,977,"terasort","IB","SSD",12,5,3,4096,"None",128,"Local 1",973.145007569663
899,1034,"terasort","ETH","SSD",12,5,1,65536,"None",32,"Local 1",1067.40874204199
10847,801,"sort","ETH","RL3",10,10,1,65536,"BZIP2",128,"Azure L",810.559021193378
2079,1105,"bayes","ETH","HDD",12,10,1,65536,"Snappy",64,"Local 1",1138.27012170158
10909,5433,"dfsioe_write","ETH","RL3",8,10,2,65536,"None",128,"Azure L",4756.75596838266
10748,2850,"dfsioe_write","ETH","RL3",8,10,1,65536,"Snappy",32,"Azure L",2765.68136226079
22127,2596,"kmeans","ETH","RL1",10,10,3,65536,"None",256,"Azure L",2551.1999878135
518,801,"terasort","ETH","SSD",24,10,3,65536,"None",64,"Local 1",814.970260035066
18233,1270,"wordcount","ETH","RL3",10,10,3,65536,"BZIP2",64,"Azure L",1272.29684356453
21916,2732,"dfsioe_write","ETH","RL1",10,10,2,65536,"ZLIB",128,"Azure L",2657.4520054866
18250,2607,"kmeans","ETH","RL3",10,10,3,65536,"Snappy",64,"Azure L",2605.38100409934
1001,976,"terasort","ETH","SSD",12,10,3,65536,"None",64,"Local 1",1068.13264895427
411,1181,"kmeans","IB","SSD",12,10,1,65536,"None",64,"Local 1",1112.29350143279
22093,735,"sort","ETH","RL1",8,10,3,65536,"Snappy",128,"Azure L",811.396340070355
768,993,"terasort","IB","SSD",12,5,1,4096,"None",32,"Local 1",988.590120853892
