"ID","Exe.Time","Benchmark","Net","Disk","Maps","IO.SFac","Rep","IO.FBuf","Comp","Blk.size","Cluster","Pred.Exe.Time"
20315,1283,"wordcount","ETH","RL1",8,10,2,65536,"ZLIB",64,"Azure L",1278.72587401583
20314,2792,"kmeans","ETH","RL1",8,10,2,65536,"ZLIB",64,"Azure L",2743.09386828271
20311,2751,"pagerank","ETH","RL1",8,10,2,65536,"ZLIB",32,"Azure L",2688.56983418007
20310,662,"sort","ETH","RL1",8,10,2,65536,"ZLIB",32,"Azure L",770.972767634226
20309,1338,"wordcount","ETH","RL1",8,10,2,65536,"ZLIB",32,"Azure L",1277.87786358846
20305,2696,"pagerank","ETH","RL1",8,10,2,65536,"ZLIB",64,"Azure L",2689.05651413879
20302,2785,"kmeans","ETH","RL1",8,10,2,65536,"ZLIB",64,"Azure L",2743.09386828271
20300,3035,"dfsioe_read","ETH","RL1",8,10,2,65536,"None",256,"Azure L",2968.63991543621
20299,2696,"pagerank","ETH","RL1",8,10,2,65536,"None",256,"Azure L",2691.97659389114
20296,2714,"kmeans","ETH","RL1",8,10,2,65536,"None",256,"Azure L",2693.58336799758
20289,2541,"dfsioe_write","ETH","RL1",8,10,2,65536,"None",64,"Azure L",2807.36780230042
20288,2891,"dfsioe_read","ETH","RL1",8,10,2,65536,"None",64,"Azure L",3125.3416541233
20286,624,"sort","ETH","RL1",8,10,2,65536,"None",64,"Azure L",772.370618605298
20281,2706,"pagerank","ETH","RL1",8,10,2,65536,"None",32,"Azure L",2688.56983418007
20278,3008,"kmeans","ETH","RL1",8,10,2,65536,"None",32,"Azure L",2855.41444256824
20274,590,"sort","ETH","RL1",8,10,2,65536,"None",64,"Azure L",772.370618605298
20271,1373,"dfsioe_write","ETH","RL1",10,10,1,65536,"Snappy",256,"Azure L",1492.94448215948
20269,2825,"pagerank","ETH","RL1",10,10,1,65536,"Snappy",256,"Azure L",2834.58255066084
20251,2860,"pagerank","ETH","RL1",10,10,1,65536,"Snappy",32,"Azure L",2831.17579094977
20238,722,"sort","ETH","RL1",10,10,1,65536,"BZIP2",256,"Azure L",811.914481006502
20233,2899,"pagerank","ETH","RL1",10,10,1,65536,"BZIP2",128,"Azure L",2832.63583082594
20225,1271,"wordcount","ETH","RL1",10,10,1,65536,"BZIP2",64,"Azure L",1256.10709218911
20223,1267,"dfsioe_write","ETH","RL1",10,10,1,65536,"BZIP2",32,"Azure L",1492.94448215948
20222,3480,"dfsioe_read","ETH","RL1",10,10,1,65536,"BZIP2",32,"Azure L",3958.13498257141
20215,2870,"pagerank","ETH","RL1",10,10,1,65536,"BZIP2",64,"Azure L",2831.66247090849
20214,703,"sort","ETH","RL1",10,10,1,65536,"BZIP2",64,"Azure L",803.527375180069
20206,2615,"kmeans","ETH","RL1",10,10,1,65536,"ZLIB",256,"Azure L",2326.69572908623
20201,1297,"wordcount","ETH","RL1",10,10,1,65536,"ZLIB",128,"Azure L",1262.2091498292
20198,3835,"dfsioe_read","ETH","RL1",10,10,1,65536,"ZLIB",64,"Azure L",3932.49868609484
20195,1278,"wordcount","ETH","RL1",10,10,1,65536,"ZLIB",64,"Azure L",1260.51312897446
20186,3844,"dfsioe_read","ETH","RL1",10,10,1,65536,"ZLIB",64,"Azure L",3932.49868609484
20183,1273,"wordcount","ETH","RL1",10,10,1,65536,"ZLIB",64,"Azure L",1260.51312897446
20164,2553,"kmeans","ETH","RL1",10,10,1,65536,"None",64,"Azure L",2554.60992806508
20161,2885,"pagerank","ETH","RL1",10,10,1,65536,"None",32,"Azure L",2831.17579094977
20156,3889,"dfsioe_read","ETH","RL1",10,10,1,65536,"None",64,"Azure L",3932.49868609484
20148,656,"sort","ETH","RL1",8,10,1,65536,"Snappy",256,"Azure L",745.396848767913
20146,2692,"kmeans","ETH","RL1",8,10,1,65536,"Snappy",256,"Azure L",2537.16488589006
20131,2587,"pagerank","ETH","RL1",8,10,1,65536,"Snappy",32,"Azure L",2669.47175162391
20125,2602,"pagerank","ETH","RL1",8,10,1,65536,"Snappy",64,"Azure L",2669.95843158264
20112,584,"sort","ETH","RL1",8,10,1,65536,"BZIP2",128,"Azure L",736.355265810005
20111,1261,"wordcount","ETH","RL1",8,10,1,65536,"BZIP2",128,"Azure L",1270.03895443309
20108,3946,"dfsioe_read","ETH","RL1",8,10,1,65536,"BZIP2",64,"Azure L",3924.79998738498
20106,596,"sort","ETH","RL1",8,10,1,65536,"BZIP2",64,"Azure L",733.559563867861
20105,1284,"wordcount","ETH","RL1",8,10,1,65536,"BZIP2",64,"Azure L",1268.34293357835
20103,1313,"dfsioe_write","ETH","RL1",8,10,1,65536,"BZIP2",32,"Azure L",1429.62586929646
20096,4416,"dfsioe_read","ETH","RL1",8,10,1,65536,"BZIP2",64,"Azure L",3924.79998738498
20092,2778,"kmeans","ETH","RL1",8,10,1,65536,"BZIP2",64,"Azure L",2672.42705644843
20081,1253,"wordcount","ETH","RL1",8,10,1,65536,"ZLIB",128,"Azure L",1274.44499121844
20078,4212,"dfsioe_read","ETH","RL1",8,10,1,65536,"ZLIB",64,"Azure L",3924.79998738498
20073,1324,"dfsioe_write","ETH","RL1",8,10,1,65536,"ZLIB",32,"Azure L",1429.62586929646
20067,1308,"dfsioe_write","ETH","RL1",8,10,1,65536,"ZLIB",64,"Azure L",1429.62586929646
20065,2622,"pagerank","ETH","RL1",8,10,1,65536,"ZLIB",64,"Azure L",2669.95843158264
18896,2703,"pagerank","ETH","RL1",8,10,1,65536,"None",256,"Azure L",2672.87851133498
18881,2760,"kmeans","ETH","RL1",8,10,1,65536,"None",64,"Azure L",2764.64451293937
18875,2965,"kmeans","ETH","RL1",8,10,1,65536,"None",32,"Azure L",2787.76323787803
18874,1346,"dfsioe_write","ETH","RL1",8,10,1,65536,"None",64,"Azure L",1482.06489510368
18872,2594,"pagerank","ETH","RL1",8,10,1,65536,"None",64,"Azure L",2669.95843158264
18865,845,"sort","ETH","RL2",10,10,3,65536,"Snappy",256,"Azure L",887.554629381292
18861,2582,"dfsioe_read","ETH","RL2",10,10,3,65536,"Snappy",128,"Azure L",2924.84236490136
18857,2549,"kmeans","ETH","RL2",10,10,3,65536,"Snappy",128,"Azure L",2439.74476220212
18855,2848,"dfsioe_read","ETH","RL2",10,10,3,65536,"Snappy",64,"Azure L",2977.07627779705
18854,2857,"pagerank","ETH","RL2",10,10,3,65536,"Snappy",64,"Azure L",2858.61771536927
18846,1287,"wordcount","ETH","RL2",10,10,3,65536,"Snappy",32,"Azure L",1272.85294338381
18844,4792,"dfsioe_write","ETH","RL2",10,10,3,65536,"Snappy",64,"Azure L",4423.1957292225
18841,776,"sort","ETH","RL2",10,10,3,65536,"Snappy",64,"Azure L",879.167523554858
18840,1270,"wordcount","ETH","RL2",10,10,3,65536,"Snappy",64,"Azure L",1273.70095381117
18838,4686,"dfsioe_write","ETH","RL2",10,10,3,65536,"BZIP2",256,"Azure L",4342.43973274024
18823,785,"sort","ETH","RL2",10,10,3,65536,"BZIP2",64,"Azure L",875.71734448124
18822,1271,"wordcount","ETH","RL2",10,10,3,65536,"BZIP2",64,"Azure L",1268.6599736078
18817,805,"sort","ETH","RL2",10,10,3,65536,"BZIP2",32,"Azure L",874.319493510168
18816,1283,"wordcount","ETH","RL2",10,10,3,65536,"BZIP2",32,"Azure L",1267.81196318043
18815,2738,"kmeans","ETH","RL2",10,10,3,65536,"BZIP2",32,"Azure L",2505.6507579445
18814,4715,"dfsioe_write","ETH","RL2",10,10,3,65536,"BZIP2",64,"Azure L",4423.1957292225
18801,2858,"dfsioe_read","ETH","RL2",10,10,3,65536,"ZLIB",128,"Azure L",2924.84236490136
18800,2848,"pagerank","ETH","RL2",10,10,3,65536,"ZLIB",128,"Azure L",2859.59107528672
18797,2550,"kmeans","ETH","RL2",10,10,3,65536,"ZLIB",128,"Azure L",2439.31019027258
18791,2603,"kmeans","ETH","RL2",10,10,3,65536,"ZLIB",64,"Azure L",2485.54764014991
18788,2916,"pagerank","ETH","RL2",10,10,3,65536,"ZLIB",32,"Azure L",2858.13103541054
18787,823,"sort","ETH","RL2",10,10,3,65536,"ZLIB",32,"Azure L",877.335100654239
18785,2733,"kmeans","ETH","RL2",10,10,3,65536,"ZLIB",32,"Azure L",2508.66636508857
18776,2900,"pagerank","ETH","RL2",10,10,3,65536,"None",256,"Azure L",2861.53779512161
18767,4621,"dfsioe_write","ETH","RL2",10,10,3,65536,"None",64,"Azure L",4516.02714899229
18758,853,"sort","ETH","RL2",10,10,3,65536,"None",32,"Azure L",877.335100654239
18754,2967,"dfsioe_read","ETH","RL2",10,10,3,65536,"None",64,"Azure L",2977.07627779705
18749,4378,"dfsioe_write","ETH","RL2",8,10,3,65536,"Snappy",256,"Azure L",4344.78099354096
18746,734,"sort","ETH","RL2",8,10,3,65536,"Snappy",256,"Azure L",817.586818069084
18745,1237,"wordcount","ETH","RL2",8,10,3,65536,"Snappy",256,"Azure L",1291.02485776462
18744,2722,"kmeans","ETH","RL2",8,10,3,65536,"Snappy",256,"Azure L",2557.30444732175
18735,2674,"pagerank","ETH","RL2",8,10,3,65536,"Snappy",64,"Azure L",2696.91367604341
18732,2810,"kmeans","ETH","RL2",8,10,3,65536,"Snappy",64,"Azure L",2696.01679695374
18730,2899,"dfsioe_read","ETH","RL2",8,10,3,65536,"Snappy",32,"Azure L",2995.49453553505
18727,1324,"wordcount","ETH","RL2",8,10,3,65536,"Snappy",32,"Azure L",1285.08878477305
18724,2798,"dfsioe_read","ETH","RL2",8,10,3,65536,"Snappy",64,"Azure L",2969.3775790872
18722,686,"sort","ETH","RL2",8,10,3,65536,"Snappy",64,"Azure L",809.19971224265
18721,1280,"wordcount","ETH","RL2",8,10,3,65536,"Snappy",64,"Azure L",1285.93679520041
18716,769,"sort","ETH","RL2",8,10,3,65536,"BZIP2",256,"Azure L",814.136638995465
18714,2724,"kmeans","ETH","RL2",8,10,3,65536,"BZIP2",256,"Azure L",2553.85426824813
18711,2769,"pagerank","ETH","RL2",8,10,3,65536,"BZIP2",128,"Azure L",2697.88703596086
18708,2653,"kmeans","ETH","RL2",8,10,3,65536,"BZIP2",128,"Azure L",2646.32916800279
18692,700,"sort","ETH","RL2",8,10,3,65536,"BZIP2",64,"Azure L",805.749533169032
18687,2650,"pagerank","ETH","RL2",8,10,3,65536,"ZLIB",256,"Azure L",2699.83375579576
18684,2731,"kmeans","ETH","RL2",8,10,3,65536,"ZLIB",256,"Azure L",2556.8698753922
18678,2638,"kmeans","ETH","RL2",8,10,3,65536,"ZLIB",128,"Azure L",2649.34477514686
18676,3117,"dfsioe_read","ETH","RL2",8,10,3,65536,"ZLIB",64,"Azure L",2969.3775790872
18662,706,"sort","ETH","RL2",8,10,3,65536,"ZLIB",64,"Azure L",808.765140313104
18660,2814,"kmeans","ETH","RL2",8,10,3,65536,"ZLIB",64,"Azure L",2695.58222502419
18659,4520,"dfsioe_write","ETH","RL2",8,10,3,65536,"None",256,"Azure L",4437.61241331074
18658,2725,"dfsioe_read","ETH","RL2",8,10,3,65536,"None",256,"Azure L",2812.67584040011
18656,736,"sort","ETH","RL2",8,10,3,65536,"None",256,"Azure L",817.152246139537
18655,1254,"wordcount","ETH","RL2",8,10,3,65536,"None",256,"Azure L",1286.41033911206
18648,2636,"kmeans","ETH","RL2",8,10,3,65536,"None",128,"Azure L",2738.54662449373
18647,4591,"dfsioe_write","ETH","RL2",8,10,3,65536,"None",64,"Azure L",4518.36840979301
18640,2922,"dfsioe_read","ETH","RL2",8,10,3,65536,"None",32,"Azure L",2995.49453553505
