"ID","Exe.Time","Benchmark","Net","Disk","Maps","IO.SFac","Rep","IO.FBuf","Comp","Blk.size","Cluster","Pred.Exe.Time"
1380,1003,"wordcount","IB","HDD",12,5,1,32768,"None",32,"Local 1",1003
4180,2392,"terasort","ETH","RL3",8,10,1,65536,"Snappy",64,"Azure L",2392
18581,2565,"dfsioe_write","ETH","RL2",10,10,2,65536,"BZIP2",32,"Azure L",2565
18623,2543,"dfsioe_write","ETH","RL2",10,10,2,65536,"Snappy",128,"Azure L",2543
2149,1094,"bayes","IB","SSD",12,10,1,65536,"ZLIB",64,"Local 1",1097
1811,1088,"bayes","ETH","HDD",12,20,3,131072,"None",32,"Local 1",1088
299,1518,"kmeans","ETH","SSD",12,10,1,65536,"None",32,"Local 1",1518
22051,731,"sort","ETH","RL1",8,10,3,65536,"BZIP2",32,"Azure L",731
4377,3088,"terasort","ETH","RL1",10,10,2,65536,"BZIP2",128,"Azure L",3088
11000,721,"sort","ETH","RL3",8,10,3,65536,"ZLIB",32,"Azure L",721
21896,2969,"pagerank","ETH","RL1",10,10,2,65536,"ZLIB",64,"Azure L",2969
1232,4524,"terasort","IB","HDD",12,10,3,32768,"None",64,"Local 1",4524
2125,682,"wordcount","IB","SSD",12,10,1,65536,"None",64,"Local 1",682
20141,1254,"wordcount","ETH","RL1",8,10,1,65536,"Snappy",128,"Azure L",1254
4117,2170,"terasort","ETH","RL2",8,10,3,65536,"BZIP2",64,"Azure L",2463
1285,4405,"terasort","ETH","HDD",12,5,1,4096,"None",32,"Local 1",4405
491,1126,"terasort","IB","SSD",12,10,2,65536,"ZLIB",64,"Local 1",1126
18556,3064,"dfsioe_read","ETH","RL2",10,10,2,65536,"ZLIB",64,"Azure L",3064
10727,625,"sort","ETH","RL3",8,10,1,65536,"BZIP2",128,"Azure L",625
1450,991,"wordcount","IB","HDD",12,5,1,65536,"None",256,"Local 1",991
878,970,"terasort","IB","SSD",12,50,3,131072,"None",64,"Local 1",970
22129,882,"sort","ETH","RL1",10,10,3,65536,"None",256,"Azure L",882
1288,3805,"terasort","ETH","HDD",12,5,1,4096,"None",64,"Local 1",3805
21873,2883,"dfsioe_read","ETH","RL1",10,10,2,65536,"None",32,"Azure L",2883
4285,2743,"terasort","ETH","RL2",10,10,2,65536,"Snappy",128,"Azure L",2743
998,954,"sort","ETH","SSD",12,10,3,65536,"None",256,"Local 1",954
20166,692,"sort","ETH","RL1",10,10,1,65536,"None",64,"Azure L",692
4344,2948,"terasort","ETH","RL1",10,10,1,65536,"BZIP2",64,"Azure L",2948
1014,1127,"kmeans","ETH","SSD",12,20,3,32768,"None",128,"Local 1",1127
