"ID","Exe.Time","Maps","IO.SFac","Rep","IO.FBuf","Blk.size","bayes","dfsioe_read","dfsioe_write","hivebench_agregation","hivebench_join","kmeans","pagerank","sort","terasort","wordcount","ETH","IB","HDD","R1","R2","R3","RL1","RL2","RL3","RR1","RR3","SSD","BZIP2","None","Snappy","ZLIB","Azure L","Local 1","Pred.Exe.Time"
4294,2822,8,10,3,65536,256,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2711.40630641372
4386,2995,8,10,3,65536,256,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3073.6189690224
826,910,12,5,3,32768,256,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,986.314938066431
1455,968,12,5,1,65536,64,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,887.115536846971
501,695,24,10,3,65536,64,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,730.362246279244
688,2546,24,10,2,65536,64,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2413.33333333333
18236,3050,10,10,3,65536,64,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2825.88116002257
2017,9261,12,10,1,65536,32,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4026
10856,2635,10,10,1,65536,256,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2783.08808059164
1366,949,12,50,3,65536,128,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,979.389102126706
22192,4028,10,10,3,65536,256,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4119.8177488981
709,1829,12,10,1,65536,64,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2164.77777777777
38,16621,12,10,1,4096,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1221.81683351624
682,2461,16,10,2,65536,64,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2461.33333333333
18519,2758,8,10,2,65536,64,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2364.28943131366
158,272,12,10,1,65536,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1971.01196978343
1167,4132,12,10,1,65536,64,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4388.78753971549
1683,1008,12,50,1,65536,128,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1036.60322626467
10852,1410,10,10,1,65536,256,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1379.49396144718
18582,2591,10,10,2,65536,64,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2982.29510230324
18708,2653,8,10,3,65536,128,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2886.18349346451
22189,855,10,10,3,65536,256,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,793.682465465183
4345,3064,10,10,1,65536,128,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2921.31472278881
1676,1122,12,50,1,4096,64,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1124.03531652653
18557,2658,10,10,2,65536,64,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2503.75648045387
313,1583,12,10,1,65536,32,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1204.98073421918
22001,2654,8,10,3,65536,128,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2810.42948940568
18489,639,10,10,1,65536,64,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,669.236044042854
20190,637,10,10,1,65536,32,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,629.039865198441
279,1774,12,10,1,65536,64,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2164.77777777777
888,1089,12,5,1,32768,128,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1052.91686595916
2083,990,12,10,1,65536,32,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,827.915169149091
