"ID","Exe.Time","Benchmark","Net","Disk","Maps","IO.SFac","Rep","IO.FBuf","Comp","Blk.size","Cluster","Pred.Exe.Time"
22066,4231,"dfsioe_write","ETH","RL1",8,10,3,65536,"BZIP2",128,"Azure L",4237
22065,2787,"dfsioe_read","ETH","RL1",8,10,3,65536,"BZIP2",128,"Azure L",3011
22064,2672,"pagerank","ETH","RL1",8,10,3,65536,"BZIP2",128,"Azure L",2753
22060,4317,"dfsioe_write","ETH","RL1",8,10,3,65536,"BZIP2",64,"Azure L",4237
22054,4296,"dfsioe_write","ETH","RL1",8,10,3,65536,"BZIP2",32,"Azure L",4237
22052,2646,"pagerank","ETH","RL1",8,10,3,65536,"BZIP2",32,"Azure L",2753
22050,1331,"wordcount","ETH","RL1",8,10,3,65536,"BZIP2",32,"Azure L",1334
22045,703,"sort","ETH","RL1",8,10,3,65536,"BZIP2",64,"Azure L",688
22044,1277,"wordcount","ETH","RL1",8,10,3,65536,"BZIP2",64,"Azure L",1334
22043,2803,"kmeans","ETH","RL1",8,10,3,65536,"BZIP2",64,"Azure L",2605
22041,2542,"dfsioe_read","ETH","RL1",8,10,3,65536,"ZLIB",256,"Azure L",2983
22040,2721,"pagerank","ETH","RL1",8,10,3,65536,"ZLIB",256,"Azure L",2854
22039,764,"sort","ETH","RL1",8,10,3,65536,"ZLIB",256,"Azure L",801
22038,1244,"wordcount","ETH","RL1",8,10,3,65536,"ZLIB",256,"Azure L",1261
22037,2739,"kmeans","ETH","RL1",8,10,3,65536,"ZLIB",256,"Azure L",2704
22035,2906,"dfsioe_read","ETH","RL1",8,10,3,65536,"ZLIB",128,"Azure L",3087.5
22034,2753,"pagerank","ETH","RL1",8,10,3,65536,"ZLIB",128,"Azure L",2854
22033,717,"sort","ETH","RL1",8,10,3,65536,"ZLIB",128,"Azure L",797
22031,2649,"kmeans","ETH","RL1",8,10,3,65536,"ZLIB",128,"Azure L",3018
22028,2676,"pagerank","ETH","RL1",8,10,3,65536,"ZLIB",64,"Azure L",2854
22025,2801,"kmeans","ETH","RL1",8,10,3,65536,"ZLIB",64,"Azure L",3018
22024,4385,"dfsioe_write","ETH","RL1",8,10,3,65536,"ZLIB",32,"Azure L",2732
22022,2662,"pagerank","ETH","RL1",8,10,3,65536,"ZLIB",32,"Azure L",2854
22020,1329,"wordcount","ETH","RL1",8,10,3,65536,"ZLIB",32,"Azure L",1278
22018,4058,"dfsioe_write","ETH","RL1",8,10,3,65536,"ZLIB",64,"Azure L",2732
22016,2688,"pagerank","ETH","RL1",8,10,3,65536,"ZLIB",64,"Azure L",2854
22014,1280,"wordcount","ETH","RL1",8,10,3,65536,"ZLIB",64,"Azure L",1278
22011,2877,"dfsioe_read","ETH","RL1",8,10,3,65536,"None",256,"Azure L",3003
22009,722,"sort","ETH","RL1",8,10,3,65536,"None",256,"Azure L",882
22008,1253,"wordcount","ETH","RL1",8,10,3,65536,"None",256,"Azure L",1282
22005,2712,"dfsioe_read","ETH","RL1",8,10,3,65536,"None",128,"Azure L",3003
22004,2700,"pagerank","ETH","RL1",8,10,3,65536,"None",128,"Azure L",2696
22003,695,"sort","ETH","RL1",8,10,3,65536,"None",128,"Azure L",668
22002,1257,"wordcount","ETH","RL1",8,10,3,65536,"None",128,"Azure L",1282
21999,2877,"dfsioe_read","ETH","RL1",8,10,3,65536,"None",64,"Azure L",2883
21996,1281,"wordcount","ETH","RL1",8,10,3,65536,"None",64,"Azure L",1282
21994,4705,"dfsioe_write","ETH","RL1",8,10,3,65536,"None",32,"Azure L",4289
21993,2892,"dfsioe_read","ETH","RL1",8,10,3,65536,"None",32,"Azure L",2883
21992,2653,"pagerank","ETH","RL1",8,10,3,65536,"None",32,"Azure L",2696
21991,733,"sort","ETH","RL1",8,10,3,65536,"None",32,"Azure L",668
21990,1334,"wordcount","ETH","RL1",8,10,3,65536,"None",32,"Azure L",1282
21989,3018,"kmeans","ETH","RL1",8,10,3,65536,"None",32,"Azure L",2596
21988,4514,"dfsioe_write","ETH","RL1",8,10,3,65536,"None",64,"Azure L",4289
21987,3112,"dfsioe_read","ETH","RL1",8,10,3,65536,"None",64,"Azure L",2883
21985,703,"sort","ETH","RL1",8,10,3,65536,"None",64,"Azure L",668
21984,1279,"wordcount","ETH","RL1",8,10,3,65536,"None",64,"Azure L",1282
21981,2804,"dfsioe_read","ETH","RL1",10,10,2,65536,"Snappy",256,"Azure L",4236
21980,2889,"pagerank","ETH","RL1",10,10,2,65536,"Snappy",256,"Azure L",2773
21978,1399,"wordcount","ETH","RL1",10,10,2,65536,"Snappy",256,"Azure L",1344
21974,2886,"pagerank","ETH","RL1",10,10,2,65536,"Snappy",128,"Azure L",2809
21973,724,"sort","ETH","RL1",10,10,2,65536,"Snappy",128,"Azure L",731
21971,2529,"kmeans","ETH","RL1",10,10,2,65536,"Snappy",128,"Azure L",2788
21970,2724,"dfsioe_write","ETH","RL1",10,10,2,65536,"Snappy",64,"Azure L",2782
21969,2815,"dfsioe_read","ETH","RL1",10,10,2,65536,"Snappy",64,"Azure L",4236
21968,2870,"pagerank","ETH","RL1",10,10,2,65536,"Snappy",64,"Azure L",2809
21964,2536,"dfsioe_write","ETH","RL1",10,10,2,65536,"Snappy",32,"Azure L",2782
21963,3161,"dfsioe_read","ETH","RL1",10,10,2,65536,"Snappy",32,"Azure L",4236
21962,2923,"pagerank","ETH","RL1",10,10,2,65536,"Snappy",32,"Azure L",2809
21961,769,"sort","ETH","RL1",10,10,2,65536,"Snappy",32,"Azure L",731
21960,1286,"wordcount","ETH","RL1",10,10,2,65536,"Snappy",32,"Azure L",1281
21957,3195,"dfsioe_read","ETH","RL1",10,10,2,65536,"Snappy",64,"Azure L",4236
21956,2862,"pagerank","ETH","RL1",10,10,2,65536,"Snappy",64,"Azure L",2809
21955,734,"sort","ETH","RL1",10,10,2,65536,"Snappy",64,"Azure L",731
21954,1268,"wordcount","ETH","RL1",10,10,2,65536,"Snappy",64,"Azure L",1281
21953,2588,"kmeans","ETH","RL1",10,10,2,65536,"Snappy",64,"Azure L",2788
21952,2699,"dfsioe_write","ETH","RL1",10,10,2,65536,"BZIP2",256,"Azure L",4028
21951,2756,"dfsioe_read","ETH","RL1",10,10,2,65536,"BZIP2",256,"Azure L",2729
21949,782,"sort","ETH","RL1",10,10,2,65536,"BZIP2",256,"Azure L",698
21947,2577,"kmeans","ETH","RL1",10,10,2,65536,"BZIP2",256,"Azure L",2524
21945,3001,"dfsioe_read","ETH","RL1",10,10,2,65536,"BZIP2",128,"Azure L",3264.5
21943,797,"sort","ETH","RL1",10,10,2,65536,"BZIP2",128,"Azure L",720
21942,1300,"wordcount","ETH","RL1",10,10,2,65536,"BZIP2",128,"Azure L",1334
21941,2538,"kmeans","ETH","RL1",10,10,2,65536,"BZIP2",128,"Azure L",2790
21939,2972,"dfsioe_read","ETH","RL1",10,10,2,65536,"BZIP2",64,"Azure L",3264.5
21938,2853,"pagerank","ETH","RL1",10,10,2,65536,"BZIP2",64,"Azure L",2986
21936,1277,"wordcount","ETH","RL1",10,10,2,65536,"BZIP2",64,"Azure L",1334
21934,2695,"dfsioe_write","ETH","RL1",10,10,2,65536,"BZIP2",32,"Azure L",2770
21933,3247,"dfsioe_read","ETH","RL1",10,10,2,65536,"BZIP2",32,"Azure L",3264.5
