"pout","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7","Comp.8","Comp.9","Comp.10","Comp.11","Comp.12","Comp.13","Comp.14","Comp.15","Comp.16","Comp.17","Comp.18","Comp.19","Comp.20"
"3888",801,1964.26055246458,38.4917030091614,2.35071372925435,12.4851983544787,2.23294853816533,0.377056189404183,1.04604019286031,-0.158807677767475,-0.191422320140216,0.258125986088719,0.0965524077412856,0.0438800439051985,0.2012129289774,0.00569932583908166,-0.00533641180233816,-0.00906201928288201,0.0266703184063364,-0.0984870862123251,-0.0703762819268412,0.0609608698616243
"88",846,1964.25969639648,70.3904724360981,2.98432377355643,-1.81423835224011,1.37905073757879,0.206718264766912,-0.574806345675627,0.280903507708109,0.0993823482356116,-0.228268607968341,0.827150214709246,-0.0513814279967689,-0.371855539573544,-0.200980249328181,0.302668848278534,0.759627943321496,-0.268181802509248,-0.152274212564646,-0.13152158760436,0.0594818721837148
"2438",1120,1964.25967807394,70.4063211155044,2.85543895734228,0.498897003314456,-0.894227633380634,-0.297018121571578,0.0212445220248782,-0.947135103772953,0.643794186979307,-0.0395591070686223,0.0876174545830106,-0.0654641545039635,0.190832307280332,-0.1156151901237,0.472697984250995,-0.674855276083967,-0.28020465775652,-0.0526209341820694,-0.0668993677948817,-0.148461306324832
"434",2976,1964.26253634498,-25.6205705254041,3.18586533410469,-3.06256929716677,0.320792189097398,0.509024700546454,-0.354260808891452,0.386798507556365,0.155441057719313,-0.101653541999122,0.940393276245487,-0.0874919040823554,-0.285026542436032,-0.0619878649396861,0.00557974019953217,0.0038230130922447,0.0789190051814293,0.00529172014224687,0.925065068118575,-0.108109571070895
"2346",2165,1964.26628019541,-153.587683133301,3.1255641978887,2.04566428096154,-0.802527091505979,0.349794844847603,-0.459104081824475,-0.446611859339441,0.248467536939926,-0.0107111565303989,-0.0918343326654314,-0.612858675368423,1.16639326420629,-0.103393689018425,-0.0610560463781264,-0.0498695785672444,0.747238682607496,-0.406002467937458,-0.18552901871207,-0.170882407952761
"767",4508,1964.26063914651,38.3910973031379,3.02046387901094,-1.60038923097683,1.34590196453132,0.192969573740086,-0.248054275835584,0.0627912268572226,-0.378589278487161,0.192330888416541,-0.764663894352855,-0.876026295632012,0.161716382369683,-0.111960096948068,-0.0319818598735091,-0.0102938420559212,0.178387379085599,0.853186067562598,-0.185791305983049,-0.0255562787027359
"2301",426,1964.26061847802,38.4081926434414,2.87564659561306,0.831304890093964,-1.19261833267379,-0.623749232603034,0.520539675176634,0.719324653493795,0.0859261447505161,-0.514024905876368,-0.261103362979561,-0.0119493930826333,-0.234947631421964,0.0450868718144443,0.0251485797258137,0.0222096722727987,0.27043840597884,0.908102611712929,-0.131198612337452,-0.148850677759323
"369",2685,1964.26630730203,-153.617611129952,3.32816569006892,-2.17282675377819,0.285596059227503,0.509506498450905,-0.0923250218419129,-0.0171865846560826,-0.452816244386363,-0.585545784061407,0.322295693622811,0.546964024689313,0.123538125151909,-0.517006015843017,-0.0936610886450029,-0.136141334510551,0.777531570298901,-0.418375369783388,-0.189650737681367,-0.00739486346480007
"2089",6750,1964.26064898594,38.3771546854942,3.09398812349034,-3.52720762799864,1.05567734375868,-0.339353153277626,0.162250785283359,0.223779065820811,-0.671196543229345,0.54443312015779,0.0479410973728382,-0.507608281555724,0.726010673519511,0.23447673904014,0.0113601237769859,0.0353821905043674,-0.164976400359797,-0.107447900085419,-0.0824429219079732,0.041735480484563
"3812",649,1964.26062083843,38.4076690759028,2.88360832121624,0.741294326365105,0.650153512052265,-1.00197506288643,-0.633807359834166,1.6237048101746,0.217727771159598,-0.113251478640355,0.0383596591857059,0.0218788164834546,-0.0847000623373163,0.00361113291328301,0.00681708537343316,0.00851117222990248,0.293012698707569,0.836590113956262,-0.175434876160348,-0.12142639230809
