"ID","Exe.Time","Benchmark","Net","Disk","Maps","IO.SFac","Rep","IO.FBuf","Comp","Blk.size","Cluster","Pred.Exe.Time"
21885,3003,"dfsioe_read","ETH","RL1",10,10,2,65536,"None",128,"Azure L",3165.7338439026
21872,2891,"pagerank","ETH","RL1",10,10,2,65536,"None",32,"Azure L",2883.83766120868
21870,1276,"wordcount","ETH","RL1",10,10,2,65536,"None",32,"Azure L",1286.31407671656
21869,2721,"kmeans","ETH","RL1",10,10,2,65536,"None",32,"Azure L",2637.48389572445
21868,2670,"dfsioe_write","ETH","RL1",10,10,2,65536,"None",64,"Azure L",2723.59808852185
21864,1271,"wordcount","ETH","RL1",10,10,2,65536,"None",64,"Azure L",1287.39256810096
21862,2678,"dfsioe_write","ETH","RL1",8,10,2,65536,"Snappy",256,"Azure L",2717.25875949344
21861,2722,"dfsioe_read","ETH","RL1",8,10,2,65536,"Snappy",256,"Azure L",3167.13030121992
20368,3002,"kmeans","ETH","RL1",8,10,2,65536,"Snappy",32,"Azure L",2688.93767182187
20360,2729,"dfsioe_read","ETH","RL1",8,10,2,65536,"BZIP2",256,"Azure L",3167.13030121992
20354,2816,"dfsioe_read","ETH","RL1",8,10,2,65536,"BZIP2",128,"Azure L",3161.8248324954
20351,1268,"wordcount","ETH","RL1",8,10,2,65536,"BZIP2",128,"Azure L",1296.2460898596
20330,2983,"dfsioe_read","ETH","RL1",8,10,2,65536,"ZLIB",256,"Azure L",3154.32646459257
20327,1245,"wordcount","ETH","RL1",8,10,2,65536,"ZLIB",256,"Azure L",1297.16607174964
20314,2792,"kmeans","ETH","RL1",8,10,2,65536,"ZLIB",64,"Azure L",2745.89734190531
20312,3074,"dfsioe_read","ETH","RL1",8,10,2,65536,"ZLIB",32,"Azure L",3145.04189432466
20311,2751,"pagerank","ETH","RL1",8,10,2,65536,"ZLIB",32,"Azure L",2692.11899201706
20308,3014,"kmeans","ETH","RL1",8,10,2,65536,"ZLIB",32,"Azure L",2771.83642738398
20300,3035,"dfsioe_read","ETH","RL1",8,10,2,65536,"None",256,"Azure L",3154.32646459257
20299,2696,"pagerank","ETH","RL1",8,10,2,65536,"None",256,"Azure L",2888.96419401509
20277,2551,"dfsioe_write","ETH","RL1",8,10,2,65536,"None",64,"Azure L",2849.16629375628
20275,2667,"pagerank","ETH","RL1",8,10,2,65536,"None",64,"Azure L",2888.96419401509
20273,1279,"wordcount","ETH","RL1",8,10,2,65536,"None",64,"Azure L",1293.64936081596
20269,2825,"pagerank","ETH","RL1",10,10,1,65536,"Snappy",256,"Azure L",2738.92796181333
20265,1344,"dfsioe_write","ETH","RL1",10,10,1,65536,"Snappy",128,"Azure L",1548.5215470735
20261,1303,"wordcount","ETH","RL1",10,10,1,65536,"Snappy",128,"Azure L",1284.43709198587
20259,1353,"dfsioe_write","ETH","RL1",10,10,1,65536,"Snappy",64,"Azure L",1572.89988807134
20249,1290,"wordcount","ETH","RL1",10,10,1,65536,"Snappy",32,"Azure L",1281.20161783268
20247,1281,"dfsioe_write","ETH","RL1",10,10,1,65536,"Snappy",64,"Azure L",1572.89988807134
20233,2899,"pagerank","ETH","RL1",10,10,1,65536,"BZIP2",128,"Azure L",2738.92796181333
20230,2524,"kmeans","ETH","RL1",10,10,1,65536,"BZIP2",128,"Azure L",2399.94088193978
20219,1280,"wordcount","ETH","RL1",10,10,1,65536,"BZIP2",32,"Azure L",1281.20161783268
20217,1293,"dfsioe_write","ETH","RL1",10,10,1,65536,"BZIP2",64,"Azure L",1572.89988807134
20215,2870,"pagerank","ETH","RL1",10,10,1,65536,"BZIP2",64,"Azure L",2738.92796181333
20212,2556,"kmeans","ETH","RL1",10,10,1,65536,"BZIP2",64,"Azure L",2451.81905289712
20207,1394,"wordcount","ETH","RL1",10,10,1,65536,"ZLIB",256,"Azure L",1285.35707387591
20204,4015,"dfsioe_read","ETH","RL1",10,10,1,65536,"ZLIB",128,"Azure L",3658.96856411725
20199,1248,"dfsioe_write","ETH","RL1",10,10,1,65536,"ZLIB",64,"Azure L",1572.89988807134
