"ID","Exe.Time","Benchmark","Net","Disk","Maps","IO.SFac","Rep","IO.FBuf","Comp","Blk.size","Cluster","Pred.Exe.Time"
18664,2725,"dfsioe_read","ETH","RL2",8,10,3,65536,"ZLIB",64,"Azure L",2976.12392543543
1838,990,"wordcount","IB","HDD",12,10,1,65536,"None",32,"Local 1",917.065762879129
21953,2588,"kmeans","ETH","RL1",10,10,2,65536,"Snappy",64,"Azure L",2510.19705211953
76,2522,"terasort","ETH","HDD",24,25,1,65536,"None",0,"Local 1",3493.71404259165
1761,1191,"bayes","ETH","HDD",12,10,3,4096,"None",256,"Local 1",1253.22131342558
1065,1139,"bayes","ETH","SSD",12,20,3,4096,"None",128,"Local 1",1093.87691247896
1549,1370,"kmeans","IB","HDD",12,20,1,32768,"None",256,"Local 1",1385.56034195439
20355,2520,"dfsioe_write","ETH","RL1",8,10,2,65536,"BZIP2",128,"Azure L",2660.6048550254
11073,2686,"pagerank","ETH","RL3",8,10,3,65536,"Snappy",128,"Azure L",2855.75251912835
22164,1267,"wordcount","ETH","RL1",10,10,3,65536,"BZIP2",64,"Azure L",1293.38451953454
1424,1257,"kmeans","IB","HDD",12,5,1,4096,"None",128,"Local 1",1308.07692743368
1440,1000,"wordcount","IB","HDD",12,5,1,65536,"None",32,"Local 1",915.071059954725
