ID,Benchmark,Exe.Time,Running.Cost,Net,Disk,Maps,IO.SFac,Rep,IO.FBuf,Comp,Blk.size,Cluster,End.time
3615,kmeans,2773,0,ETH,HDD,8,10,1,65536,BZIP2,256,al-08,20141031020414
3609,kmeans,5057,0,ETH,HDD,4,10,1,65536,ZLIB,256,al-05,20141031003831
3612,pagerank,506,0,ETH,HDD,8,10,1,65536,BZIP2,128,al-08,20141031003415
3608,dfsioe_read,522,0,ETH,HDD,8,10,1,65536,BZIP2,64,al-08,20141030225251
3606,pagerank,490,0,ETH,HDD,8,10,1,65536,BZIP2,64,al-08,20141030222514
3600,dfsioe_read,6603,0,ETH,HDD,4,10,1,65536,ZLIB,128,al-05,20141030214610
3601,pagerank,513,0,ETH,HDD,8,10,1,65536,BZIP2,32,al-08,20141030201446
3595,pagerank,4994,0,ETH,HDD,4,10,1,65536,ZLIB,128,al-05,20141030192857
3596,dfsioe_read,512,0,ETH,HDD,8,10,1,65536,BZIP2,64,al-08,20141030181950
3594,pagerank,486,0,ETH,HDD,8,10,1,65536,BZIP2,64,al-08,20141030175525
3589,kmeans,337,0,ETH,HDD,8,10,1,65536,BZIP2,64,al-08,20141030162659
3586,kmeans,5101,0,ETH,HDD,4,10,1,65536,ZLIB,128,al-05,20141030161226
3587,dfsioe_read,1138,0,ETH,HDD,8,10,1,65536,ZLIB,256,al-08,20141030154212
3582,kmeans,2827,0,ETH,HDD,8,10,1,65536,ZLIB,256,al-08,20141030133821
3578,dfsioe_read,6169,0,ETH,HDD,4,10,1,65536,ZLIB,64,al-05,20141030132013
3580,dfsioe_read,892,0,ETH,HDD,8,10,1,65536,ZLIB,128,al-08,20141030120909
3575,pagerank,4914,0,ETH,HDD,4,10,1,65536,ZLIB,64,al-05,20141030111038
3574,kmeans,2658,0,ETH,HDD,8,10,1,65536,ZLIB,128,al-08,20141030100630
3571,dfsioe_read,722,0,ETH,HDD,8,10,1,65536,ZLIB,64,al-08,20141030084101
3569,pagerank,498,0,ETH,HDD,8,10,1,65536,ZLIB,64,al-08,20141030081019
3566,kmeans,5515,0,ETH,HDD,4,10,1,65536,ZLIB,64,al-05,20141030075325
3567,kmeans,747,0,ETH,HDD,8,10,1,65536,ZLIB,64,al-08,20141030064715
3562,pagerank,428,0,ETH,HDD,8,10,1,65536,ZLIB,32,al-08,20141030053317
3557,dfsioe_read,6488,0,ETH,HDD,4,10,1,65536,ZLIB,32,al-05,20141030045106
3558,dfsioe_read,656,0,ETH,HDD,8,10,1,65536,ZLIB,64,al-08,20141030032412
3556,pagerank,509,0,ETH,HDD,8,10,1,65536,ZLIB,64,al-08,20141030025609
3553,pagerank,4865,0,ETH,HDD,4,10,1,65536,ZLIB,32,al-05,20141030023419
3544,kmeans,6350,0,ETH,HDD,4,10,1,65536,ZLIB,32,al-05,20141029231502
3539,bayes,518,0,ETH,HDD,4,10,1,65536,None,64,al-08,20141029221119
3545,pagerank,508,0,ETH,HDD,8,10,1,65536,None,128,al-08,20141029215104
3533,kmeans,331,0,ETH,HDD,2,10,1,65536,None,64,al-08,20141029202340
3530,dfsioe_read,6517,0,ETH,HDD,4,10,1,65536,ZLIB,64,al-05,20141029195125
3534,pagerank,330,0,ETH,HDD,8,10,1,65536,None,64,al-08,20141029194108
3523,pagerank,4855,0,ETH,HDD,4,10,1,65536,ZLIB,64,al-05,20141029173509
3522,bayes,671,0,ETH,HDD,4,10,1,65536,None,64,al-08,20141029171344
3519,kmeans,5501,0,ETH,HDD,4,10,1,65536,ZLIB,64,al-05,20141029141912
3517,dfsioe_read,6473,0,ETH,HDD,4,10,1,65536,None,256,al-05,20141029111815
3516,pagerank,5114,0,ETH,HDD,4,10,1,65536,None,256,al-05,20141029090348
3513,kmeans,5075,0,ETH,HDD,4,10,1,65536,None,256,al-05,20141029054625
3511,dfsioe_read,5710,0,ETH,HDD,4,10,1,65536,None,128,al-05,20141029025250
3510,pagerank,4865,0,ETH,HDD,4,10,1,65536,None,128,al-05,20141029005100
3507,kmeans,5081,0,ETH,HDD,4,10,1,65536,None,128,al-05,20141028213658
3505,dfsioe_read,6195,0,ETH,HDD,4,10,1,65536,None,64,al-05,20141028184421
3504,pagerank,4944,0,ETH,HDD,4,10,1,65536,None,64,al-05,20141028163324
3501,kmeans,5501,0,ETH,HDD,4,10,1,65536,None,64,al-05,20141028131717
3499,dfsioe_read,6639,0,ETH,HDD,4,10,1,65536,None,32,al-05,20141028101546
3498,pagerank,4863,0,ETH,HDD,4,10,1,65536,None,32,al-05,20141028075806
3495,kmeans,6329,0,ETH,HDD,4,10,1,65536,None,32,al-05,20141027054804
3493,dfsioe_read,6263,0,ETH,HDD,4,10,1,65536,None,64,al-05,20141027022712
3492,pagerank,4867,0,ETH,HDD,4,10,1,65536,None,64,al-05,20141027001621
3489,kmeans,5504,0,ETH,HDD,4,10,1,65536,None,64,al-05,20141026210114
3487,dfsioe_read,6613,0,ETH,HDD,10,10,1,65536,Snappy,256,al-05,20141026180014
3486,pagerank,3157,0,ETH,HDD,10,10,1,65536,Snappy,256,al-05,20141026154227
3483,kmeans,2826,0,ETH,HDD,10,10,1,65536,Snappy,256,al-05,20141026132608
3481,dfsioe_read,7520,0,ETH,HDD,10,10,1,65536,Snappy,128,al-05,20141026111601
3480,pagerank,3070,0,ETH,HDD,10,10,1,65536,Snappy,128,al-05,20141026084314
3477,kmeans,2718,0,ETH,HDD,10,10,1,65536,Snappy,128,al-05,20141026063157
3475,dfsioe_read,6159,0,ETH,HDD,10,10,1,65536,Snappy,64,al-05,20141026042028
3474,pagerank,3086,0,ETH,HDD,10,10,1,65536,Snappy,64,al-05,20141026020954
3471,kmeans,2761,0,ETH,HDD,10,10,1,65536,Snappy,64,al-05,20141026000254
3469,dfsioe_read,6527,0,ETH,HDD,10,10,1,65536,Snappy,32,al-05,20141025215020
3468,pagerank,3032,0,ETH,HDD,10,10,1,65536,Snappy,32,al-05,20141025193319
3465,kmeans,2400,0,ETH,HDD,10,10,1,65536,Snappy,32,al-05,20141025172437
3463,dfsioe_read,7201,0,ETH,HDD,10,10,1,65536,Snappy,64,al-05,20141025152121
3462,pagerank,3088,0,ETH,HDD,10,10,1,65536,Snappy,64,al-05,20141025125421
3459,kmeans,2768,0,ETH,HDD,10,10,1,65536,Snappy,64,al-05,20141025110651
3457,dfsioe_read,7595,0,ETH,HDD,10,10,1,65536,BZIP2,256,al-05,20141025085723
3456,pagerank,3054,0,ETH,HDD,10,10,1,65536,BZIP2,256,al-05,20141025062403
3453,kmeans,2831,0,ETH,HDD,10,10,1,65536,BZIP2,256,al-05,20141025041050
3451,dfsioe_read,6304,0,ETH,HDD,10,10,1,65536,BZIP2,128,al-05,20141025015715
3450,pagerank,2976,0,ETH,HDD,10,10,1,65536,BZIP2,128,al-05,20141024234516
3447,kmeans,2738,0,ETH,HDD,10,10,1,65536,BZIP2,128,al-05,20141024213604
3445,dfsioe_read,7661,0,ETH,HDD,10,10,1,65536,BZIP2,64,al-05,20141024192720
3444,pagerank,3053,0,ETH,HDD,10,10,1,65536,BZIP2,64,al-05,20141024165218
3442,kmeans,2771,0,ETH,HDD,10,10,1,65536,BZIP2,64,al-05,20141024151035
3440,dfsioe_read,7262,0,ETH,HDD,10,10,1,65536,BZIP2,32,al-05,20141024130020
3439,pagerank,3520,0,ETH,HDD,10,10,1,65536,BZIP2,32,al-05,20141024102931
3436,kmeans,2883,0,ETH,HDD,10,10,1,65536,BZIP2,32,al-05,20141024075135
3434,dfsioe_read,6533,0,ETH,HDD,10,10,1,65536,BZIP2,64,al-05,20141024053702
3433,pagerank,2980,0,ETH,HDD,10,10,1,65536,BZIP2,64,al-05,20141024032103
3430,kmeans,2752,0,ETH,HDD,10,10,1,65536,BZIP2,64,al-05,20141024011732
3428,dfsioe_read,5975,0,ETH,HDD,10,10,1,65536,ZLIB,256,al-05,20141023230831
3427,pagerank,3018,0,ETH,HDD,10,10,1,65536,ZLIB,256,al-05,20141023210235
3424,kmeans,2888,0,ETH,HDD,10,10,1,65536,ZLIB,256,al-05,20141023184934
3422,dfsioe_read,6144,0,ETH,HDD,10,10,1,65536,ZLIB,128,al-05,20141023163146
3421,pagerank,3044,0,ETH,HDD,10,10,1,65536,ZLIB,128,al-05,20141023142119
3418,kmeans,1803,0,ETH,HDD,10,10,1,65536,ZLIB,128,al-05,20141023121113
3416,dfsioe_read,6303,0,ETH,HDD,10,10,1,65536,ZLIB,64,al-05,20141023101355
3415,pagerank,3044,0,ETH,HDD,10,10,1,65536,ZLIB,64,al-05,20141023080148
3541,kmeans,2756,0,ETH,HDD,10,10,1,65536,ZLIB,64,al-05,20141023055417
3413,dfsioe_read,6219,0,ETH,HDD,10,10,1,65536,ZLIB,32,al-05,20141023034016
3412,pagerank,3177,0,ETH,HDD,10,10,1,65536,ZLIB,32,al-05,20141023012754
3409,kmeans,2883,0,ETH,HDD,10,10,1,65536,ZLIB,32,al-05,20141022231847
3407,dfsioe_read,7641,0,ETH,HDD,10,10,1,65536,ZLIB,64,al-05,20141022210311
3406,pagerank,3043,0,ETH,HDD,10,10,1,65536,ZLIB,64,al-05,20141022182736
3403,kmeans,2757,0,ETH,HDD,10,10,1,65536,ZLIB,64,al-05,20141022162059
3401,dfsioe_read,6293,0,ETH,HDD,10,10,1,65536,None,256,al-05,20141022141300
3400,pagerank,3047,0,ETH,HDD,10,10,1,65536,None,256,al-05,20141022120147
3397,kmeans,2862,0,ETH,HDD,10,10,1,65536,None,256,al-05,20141022094748
3395,dfsioe_read,6437,0,ETH,HDD,10,10,1,65536,None,128,al-05,20141022072906
3394,pagerank,2993,0,ETH,HDD,10,10,1,65536,None,128,al-05,20141022051417
3391,kmeans,2717,0,ETH,HDD,10,10,1,65536,None,128,al-05,20141022030456
3389,dfsioe_read,6052,0,ETH,HDD,10,10,1,65536,None,64,al-05,20141022005208
3388,pagerank,3086,0,ETH,HDD,10,10,1,65536,None,64,al-05,20141021224350
3385,kmeans,2780,0,ETH,HDD,10,10,1,65536,None,64,al-05,20141021203523
3383,kmeans,280,0,ETH,HDD,8,10,1,65536,None,32,al-08,20141021184842
3378,dfsioe_read,6726,0,ETH,HDD,10,10,1,65536,None,32,al-05,20141021182537
3381,dfsioe_read,793,0,ETH,HDD,8,10,1,65536,None,64,al-08,20141021180619
3377,kmeans,262,0,ETH,HDD,8,10,1,65536,None,64,al-08,20141021163731
3374,pagerank,3041,0,ETH,HDD,10,10,1,65536,None,32,al-05,20141021160552
3371,kmeans,2881,0,ETH,HDD,10,10,1,65536,None,32,al-05,20141021135710
3369,bayes,389,0,ETH,HDD,4,10,1,65536,None,64,al-08,20141021133220
3368,dfsioe_read,6101,0,ETH,HDD,10,10,1,65536,None,64,al-05,20141021114740
3367,pagerank,3090,0,ETH,HDD,10,10,1,65536,None,64,al-05,20141021093842
3363,pagerank,3617,0,ETH,HDD,4,10,1,65536,None,64,al-08,20141021081628
3362,kmeans,2768,0,ETH,HDD,10,10,1,65536,None,64,al-05,20141021072901
3356,dfsioe_read,6079,0,ETH,HDD,6,10,1,65536,Snappy,256,al-05,20141021052132
3358,kmeans,2413,0,ETH,HDD,4,10,1,65536,None,64,al-08,20141021050004
3353,dfsioe_read,6014,0,ETH,HDD,4,10,1,65536,None,32,al-08,20141021031459
3355,pagerank,3688,0,ETH,HDD,6,10,1,65536,Snappy,256,al-05,20141021031402
3350,kmeans,3589,0,ETH,HDD,6,10,1,65536,Snappy,256,al-05,20141021004340
3347,kmeans,1311,0,ETH,HDD,4,10,1,65536,None,32,al-08,20141020225633
3345,dfsioe_read,5905,0,ETH,HDD,6,10,1,65536,Snappy,128,al-05,20141020222119
3344,dfsioe_read,5273,0,ETH,HDD,4,10,1,65536,None,64,al-08,20141020205556
3343,pagerank,3652,0,ETH,HDD,6,10,1,65536,Snappy,128,al-05,20141020201638
3338,kmeans,3547,0,ETH,HDD,6,10,1,65536,Snappy,128,al-05,20141020175117
3336,dfsioe_read,6446,0,ETH,HDD,6,10,1,65536,Snappy,64,al-05,20141020152615
3335,pagerank,3640,0,ETH,HDD,6,10,1,65536,Snappy,64,al-05,20141020131221
3333,kmeans,4303,0,ETH,HDD,6,10,1,65536,Snappy,64,al-05,20141020101344
3331,dfsioe_read,6149,0,ETH,HDD,6,10,1,65536,Snappy,32,al-05,20141020072913
3330,pagerank,3625,0,ETH,HDD,6,10,1,65536,Snappy,32,al-05,20141020051901
3327,kmeans,4356,0,ETH,HDD,6,10,1,65536,Snappy,32,al-05,20141020025021
3325,dfsioe_read,5497,0,ETH,HDD,6,10,1,65536,Snappy,64,al-05,20141020000811
3324,pagerank,3653,0,ETH,HDD,6,10,1,65536,Snappy,64,al-05,20141019221027
3321,kmeans,3815,0,ETH,HDD,6,10,1,65536,Snappy,64,al-05,20141019194337
3319,dfsioe_read,7301,0,ETH,HDD,6,10,1,65536,BZIP2,256,al-05,20141019171646
3318,pagerank,3658,0,ETH,HDD,6,10,1,65536,BZIP2,256,al-05,20141019144849
3315,kmeans,3588,0,ETH,HDD,6,10,1,65536,BZIP2,256,al-05,20141019122153
3313,dfsioe_read,5629,0,ETH,HDD,6,10,1,65536,BZIP2,128,al-05,20141019095657
3312,pagerank,3632,0,ETH,HDD,6,10,1,65536,BZIP2,128,al-05,20141019075647
3309,kmeans,3553,0,ETH,HDD,6,10,1,65536,BZIP2,128,al-05,20141019053111
3307,dfsioe_read,6493,0,ETH,HDD,6,10,1,65536,BZIP2,64,al-05,20141019030702
3306,pagerank,3656,0,ETH,HDD,6,10,1,65536,BZIP2,64,al-05,20141019005220
3303,kmeans,3814,0,ETH,HDD,6,10,1,65536,BZIP2,64,al-05,20141018222607
3301,dfsioe_read,6129,0,ETH,HDD,6,10,1,65536,BZIP2,32,al-05,20141018195630
3300,pagerank,3656,0,ETH,HDD,6,10,1,65536,BZIP2,32,al-05,20141018174556
3297,kmeans,4339,0,ETH,HDD,6,10,1,65536,BZIP2,32,al-05,20141018155344
3295,dfsioe_read,7253,0,ETH,HDD,6,10,1,65536,BZIP2,64,al-05,20141018131033
3294,pagerank,3677,0,ETH,HDD,6,10,1,65536,BZIP2,64,al-05,20141018104219
3291,kmeans,3792,0,ETH,HDD,6,10,1,65536,BZIP2,64,al-05,20141018081455
3289,dfsioe_read,6209,0,ETH,HDD,6,10,1,65536,ZLIB,256,al-05,20141018054649
3288,pagerank,3640,0,ETH,HDD,6,10,1,65536,ZLIB,256,al-05,20141018033645
3285,kmeans,3589,0,ETH,HDD,6,10,1,65536,ZLIB,256,al-05,20141018010813
3283,dfsioe_read,6135,0,ETH,HDD,6,10,1,65536,ZLIB,128,al-05,20141017224440
3282,pagerank,3625,0,ETH,HDD,6,10,1,65536,ZLIB,128,al-05,20141017203512
3279,kmeans,3574,0,ETH,HDD,6,10,1,65536,ZLIB,128,al-05,20141017180658
3277,pagerank,3678,0,ETH,HDD,6,10,1,65536,ZLIB,64,al-05,20141017160324
3273,dfsioe_read,6748,0,ETH,HDD,6,10,1,65536,ZLIB,32,al-05,20141017121309
3272,pagerank,3695,0,ETH,HDD,6,10,1,65536,ZLIB,32,al-05,20141017095306
3269,kmeans,4349,0,ETH,HDD,6,10,1,65536,ZLIB,32,al-05,20141017072223
3267,dfsioe_read,7308,0,ETH,HDD,6,10,1,65536,ZLIB,64,al-05,20141017043756
3266,pagerank,3640,0,ETH,HDD,6,10,1,65536,ZLIB,64,al-05,20141017020802
3263,kmeans,1876,0,ETH,HDD,6,10,1,65536,ZLIB,64,al-05,20141016234057
3261,dfsioe_read,5826,0,ETH,HDD,6,10,1,65536,None,256,al-05,20141016214306
3260,pagerank,3647,0,ETH,HDD,6,10,1,65536,None,256,al-05,20141016193923
3257,kmeans,3592,0,ETH,HDD,6,10,1,65536,None,256,al-05,20141016171111
3255,dfsioe_read,5526,0,ETH,HDD,6,10,1,65536,None,128,al-05,20141016144731
3254,pagerank,3674,0,ETH,HDD,6,10,1,65536,None,128,al-05,20141016124841
3251,kmeans,3561,0,ETH,HDD,6,10,1,65536,None,128,al-05,20141016045315
3249,dfsioe_read,6878,0,ETH,HDD,6,10,1,65536,None,64,al-05,20141016022900
3248,pagerank,3688,0,ETH,HDD,6,10,1,65536,None,64,al-05,20141016000616
3245,kmeans,3799,0,ETH,HDD,6,10,1,65536,None,64,al-05,20141015213654
3243,dfsioe_read,6647,0,ETH,HDD,6,10,1,65536,None,32,al-05,20141015190338
3242,pagerank,3714,0,ETH,HDD,6,10,1,65536,None,32,al-05,20141015164441
3239,kmeans,4343,0,ETH,HDD,6,10,1,65536,None,32,al-05,20141015140936
3237,dfsioe_read,6185,0,ETH,HDD,6,10,1,65536,None,64,al-05,20141015112736
3236,pagerank,3684,0,ETH,HDD,6,10,1,65536,None,64,al-05,20141015091759
3232,kmeans,1754,0,ETH,HDD,6,10,1,65536,ZLIB,256,al-04,20141015071247
3231,kmeans,3157,0,ETH,HDD,6,10,1,65536,None,64,al-05,20141015064908
3230,pagerank,1478,0,ETH,HDD,6,10,1,65536,ZLIB,128,al-04,20141015060628
3225,dfsioe_read,5561,0,ETH,HDD,8,10,1,65536,Snappy,256,al-05,20141015043417
3226,pagerank,1556,0,ETH,HDD,6,10,1,65536,ZLIB,64,al-04,20141015033835
3222,pagerank,2890,0,ETH,HDD,8,10,1,65536,Snappy,256,al-05,20141015023417
3220,kmeans,1702,0,ETH,HDD,6,10,1,65536,ZLIB,64,al-04,20141015014113
3216,kmeans,2894,0,ETH,HDD,8,10,1,65536,Snappy,256,al-05,20141015003226
3213,kmeans,1824,0,ETH,HDD,6,10,1,65536,ZLIB,32,al-04,20141014230219
3208,dfsioe_read,7017,0,ETH,HDD,8,10,1,65536,Snappy,128,al-05,20141014222319
3210,pagerank,1404,0,ETH,HDD,6,10,1,65536,ZLIB,64,al-04,20141014214624
3207,kmeans,1709,0,ETH,HDD,6,10,1,65536,ZLIB,64,al-04,20141014203116
3205,pagerank,2798,0,ETH,HDD,8,10,1,65536,Snappy,128,al-05,20141014195832
3203,dfsioe_read,3371,0,ETH,HDD,6,10,1,65536,None,256,al-04,20141014191405
3201,pagerank,1624,0,ETH,HDD,6,10,1,65536,None,256,al-04,20141014175856
3200,kmeans,2819,0,ETH,HDD,8,10,1,65536,Snappy,128,al-05,20141014175744
3192,dfsioe_read,7137,0,ETH,HDD,8,10,1,65536,Snappy,64,al-05,20141014154715
3195,pagerank,1436,0,ETH,HDD,6,10,1,65536,None,128,al-04,20141014154157
3191,kmeans,1617,0,ETH,HDD,6,10,1,65536,None,128,al-04,20141014134645
3189,pagerank,2856,0,ETH,HDD,8,10,1,65536,Snappy,64,al-05,20141014132107
3186,dfsioe_read,3294,0,ETH,HDD,6,10,1,65536,None,64,al-04,20141014122943
3184,kmeans,2993,0,ETH,HDD,8,10,1,65536,Snappy,64,al-05,20141014112211
3185,pagerank,1402,0,ETH,HDD,6,10,1,65536,None,64,al-04,20141014111548
3180,kmeans,1703,0,ETH,HDD,6,10,1,65536,None,64,al-04,20141014091622
3177,dfsioe_read,7868,0,ETH,HDD,8,10,1,65536,Snappy,32,al-05,20141014090928
3178,dfsioe_read,3151,0,ETH,HDD,6,10,1,65536,None,32,al-04,20141014075828
3176,pagerank,1448,0,ETH,HDD,6,10,1,65536,None,32,al-04,20141014064642
3174,pagerank,2827,0,ETH,HDD,8,10,1,65536,Snappy,32,al-05,20141014062933
3170,kmeans,1835,0,ETH,HDD,6,10,1,65536,None,32,al-04,20141014044655
3169,kmeans,3338,0,ETH,HDD,8,10,1,65536,Snappy,32,al-05,20141014042910
3167,pagerank,8388,0,ETH,HDD,6,10,1,65536,None,64,al-04,20141014034017
3165,dfsioe_read,6395,0,ETH,HDD,8,10,1,65536,Snappy,64,al-05,20141014021113
3162,pagerank,2799,0,ETH,HDD,8,10,1,65536,Snappy,64,al-05,20141013235745
3163,kmeans,1694,0,ETH,HDD,6,10,1,65536,None,64,al-04,20141013234732
3158,dfsioe_read,2866,0,ETH,HDD,8,10,1,65536,Snappy,256,al-04,20141013223126
3157,kmeans,2985,0,ETH,HDD,8,10,1,65536,Snappy,64,al-05,20141013215955
3156,pagerank,1449,0,ETH,HDD,8,10,1,65536,Snappy,256,al-04,20141013212511
3150,dfsioe_read,5688,0,ETH,HDD,8,10,1,65536,BZIP2,256,al-05,20141013194918
3152,kmeans,1580,0,ETH,HDD,8,10,1,65536,Snappy,256,al-04,20141013193747
3149,dfsioe_read,2933,0,ETH,HDD,8,10,1,65536,Snappy,128,al-04,20141013182533
3148,dfsioe_read,3141,0,ETH,HDD,6,10,1,65536,None,32,al-03,20141013182231
3147,pagerank,2839,0,ETH,HDD,8,10,1,65536,BZIP2,256,al-05,20141013174750
3146,pagerank,1440,0,ETH,HDD,8,10,1,65536,Snappy,128,al-04,20141013171752
3145,pagerank,1499,0,ETH,HDD,6,10,1,65536,None,32,al-03,20141013171119
3137,kmeans,2893,0,ETH,HDD,8,10,1,65536,BZIP2,256,al-05,20141013154751
3138,kmeans,1437,0,ETH,HDD,8,10,1,65536,Snappy,128,al-04,20141013153204
3135,kmeans,1821,0,ETH,HDD,6,10,1,65536,None,32,al-03,20141013151109
3131,pagerank,1439,0,ETH,HDD,8,10,1,65536,Snappy,64,al-04,20141013142143
3128,dfsioe_read,3470,0,ETH,HDD,6,10,1,65536,None,64,al-03,20141013134841
3124,dfsioe_read,6656,0,ETH,HDD,8,10,1,65536,BZIP2,128,al-05,20141013133829
3125,pagerank,1409,0,ETH,HDD,6,10,1,65536,None,64,al-03,20141013121520
3120,dfsioe_read,3919,0,ETH,HDD,8,10,1,65536,Snappy,32,al-04,20141013114936
3121,pagerank,2899,0,ETH,HDD,8,10,1,65536,BZIP2,128,al-05,20141013112046
3117,pagerank,1446,0,ETH,HDD,8,10,1,65536,Snappy,32,al-04,20141013100954
3114,dfsioe_read,2725,0,ETH,HDD,8,10,1,65536,Snappy,256,al-03,20141013093652
3113,kmeans,2815,0,ETH,HDD,8,10,1,65536,BZIP2,128,al-05,20141013092201
3112,kmeans,1480,0,ETH,HDD,8,10,1,65536,Snappy,32,al-04,20141013084945
3107,dfsioe_read,3008,0,ETH,HDD,8,10,1,65536,Snappy,128,al-03,20141013073512
3100,dfsioe_read,7867,0,ETH,HDD,8,10,1,65536,BZIP2,64,al-05,20141013071256
3104,pagerank,1471,0,ETH,HDD,8,10,1,65536,Snappy,128,al-03,20141013062613
3105,kmeans,1311,0,ETH,HDD,8,10,1,65536,Snappy,64,al-04,20141013062248
3098,dfsioe_read,3462,0,ETH,HDD,8,10,1,65536,BZIP2,256,al-04,20141013051416
3099,kmeans,1419,0,ETH,HDD,8,10,1,65536,Snappy,128,al-03,20141013044003
3097,pagerank,2798,0,ETH,HDD,8,10,1,65536,BZIP2,64,al-05,20141013043456
3096,pagerank,1425,0,ETH,HDD,8,10,1,65536,BZIP2,256,al-04,20141013035808
3092,dfsioe_read,3232,0,ETH,HDD,8,10,1,65536,Snappy,64,al-03,20141013033538
3089,kmeans,2990,0,ETH,HDD,8,10,1,65536,BZIP2,64,al-05,20141013023800
3090,pagerank,1428,0,ETH,HDD,8,10,1,65536,Snappy,64,al-03,20141013022321
3088,kmeans,1563,0,ETH,HDD,8,10,1,65536,BZIP2,256,al-04,20141013020711
3081,dfsioe_read,3048,0,ETH,HDD,8,10,1,65536,BZIP2,128,al-04,20141013005209
3083,kmeans,1316,0,ETH,HDD,8,10,1,65536,Snappy,64,al-03,20141013003800
3076,dfsioe_read,7904,0,ETH,HDD,8,10,1,65536,BZIP2,32,al-05,20141013002503
3080,pagerank,1428,0,ETH,HDD,8,10,1,65536,BZIP2,128,al-04,20141012234259
3078,dfsioe_read,3118,0,ETH,HDD,8,10,1,65536,Snappy,32,al-03,20141012232848
3073,pagerank,2902,0,ETH,HDD,8,10,1,65536,BZIP2,32,al-05,20141012214614
3070,dfsioe_read,3006,0,ETH,HDD,8,10,1,65536,BZIP2,64,al-04,20141012211749
3068,pagerank,1428,0,ETH,HDD,8,10,1,65536,Snappy,64,al-03,20141012201731
3067,pagerank,1429,0,ETH,HDD,8,10,1,65536,BZIP2,64,al-04,20141012201024
3064,kmeans,3343,0,ETH,HDD,8,10,1,65536,BZIP2,32,al-05,20141012194407
3060,kmeans,1311,0,ETH,HDD,8,10,1,65536,BZIP2,64,al-04,20141012182617
3058,dfsioe_read,2728,0,ETH,HDD,8,10,1,65536,BZIP2,256,al-03,20141012180636
3052,dfsioe_read,7325,0,ETH,HDD,8,10,1,65536,BZIP2,64,al-05,20141012172830
3056,dfsioe_read,3219,0,ETH,HDD,8,10,1,65536,BZIP2,32,al-04,20141012171558
3057,pagerank,1417,0,ETH,HDD,8,10,1,65536,BZIP2,256,al-03,20141012170201
3054,pagerank,1595,0,ETH,HDD,8,10,1,65536,BZIP2,32,al-04,20141012160324
3050,kmeans,1556,0,ETH,HDD,8,10,1,65536,BZIP2,256,al-03,20141012151533
3048,pagerank,2917,0,ETH,HDD,8,10,1,65536,BZIP2,64,al-05,20141012145911
3047,pagerank,1431,0,ETH,HDD,8,10,1,65536,BZIP2,128,al-03,20141012141454
3046,kmeans,1474,0,ETH,HDD,8,10,1,65536,BZIP2,32,al-04,20141012141258
3040,kmeans,2488,0,ETH,HDD,8,10,1,65536,BZIP2,64,al-05,20141012125947
3038,dfsioe_read,3282,0,ETH,HDD,8,10,1,65536,BZIP2,64,al-04,20141012125811
3039,kmeans,1418,0,ETH,HDD,8,10,1,65536,BZIP2,128,al-03,20141012122824
3036,pagerank,1435,0,ETH,HDD,8,10,1,65536,BZIP2,64,al-04,20141012114416
3034,dfsioe_read,3044,0,ETH,HDD,8,10,1,65536,BZIP2,64,al-03,20141012112236
3029,dfsioe_read,5806,0,ETH,HDD,8,10,1,65536,ZLIB,256,al-05,20141012105719
3032,pagerank,1471,0,ETH,HDD,8,10,1,65536,BZIP2,64,al-03,20141012101316
3031,kmeans,1310,0,ETH,HDD,8,10,1,65536,BZIP2,64,al-04,20141012095821
3026,pagerank,2879,0,ETH,HDD,8,10,1,65536,ZLIB,256,al-05,20141012085353
3027,kmeans,1321,0,ETH,HDD,8,10,1,65536,BZIP2,64,al-03,20141012082824
3022,dfsioe_read,3272,0,ETH,HDD,8,10,1,65536,BZIP2,32,al-03,20141012071707
3021,kmeans,2904,0,ETH,HDD,8,10,1,65536,ZLIB,256,al-05,20141012065146
3020,pagerank,1434,0,ETH,HDD,8,10,1,65536,BZIP2,32,al-03,20141012060329
3014,dfsioe_read,6244,0,ETH,HDD,8,10,1,65536,ZLIB,128,al-05,20141012042917
3016,kmeans,1481,0,ETH,HDD,8,10,1,65536,BZIP2,32,al-03,20141012041724
3013,dfsioe_read,3575,0,ETH,HDD,8,10,1,65536,BZIP2,64,al-03,20141012030441
3012,pagerank,2848,0,ETH,HDD,8,10,1,65536,ZLIB,128,al-05,20141012021909
3011,pagerank,1421,0,ETH,HDD,8,10,1,65536,BZIP2,64,al-03,20141012014612
3004,kmeans,2817,0,ETH,HDD,8,10,1,65536,ZLIB,128,al-05,20141012001957
3002,dfsioe_read,2735,0,ETH,HDD,8,10,1,65536,ZLIB,256,al-03,20141011231900
3001,pagerank,1469,0,ETH,HDD,8,10,1,65536,ZLIB,256,al-03,20141011221509
2997,dfsioe_read,6893,0,ETH,HDD,8,10,1,65536,ZLIB,64,al-05,20141011220955
2999,kmeans,1560,0,ETH,HDD,8,10,1,65536,ZLIB,256,al-03,20141011204741
2996,pagerank,2821,0,ETH,HDD,8,10,1,65536,ZLIB,64,al-05,20141011194759
2995,dfsioe_read,2883,0,ETH,HDD,8,10,1,65536,ZLIB,128,al-03,20141011193538
2990,kmeans,1981,0,ETH,HDD,8,10,1,65536,ZLIB,64,al-05,20141011175048
