ID,Benchmark,Exe.Time,Running.Cost,Net,Disk,Maps,IO.SFac,Rep,IO.FBuf,Comp,Blk.size,Cluster,End.time
18888,wordcount,1252,2.43,ETH,RL1,8,10,1,65536,None,128,Azure L,20140627064928
18887,kmeans,2619,5.09,ETH,RL1,8,10,1,65536,None,128,Azure L,20140627061603
18886,dfsioe_write,1319,2.56,ETH,RL1,8,10,1,65536,None,64,Azure L,20140627051837
18885,dfsioe_read,4421,8.6,ETH,RL1,8,10,1,65536,None,64,Azure L,20140627045523
18884,pagerank,2619,5.09,ETH,RL1,8,10,1,65536,None,64,Azure L,20140627031716
18883,sort,673,1.31,ETH,RL1,8,10,1,65536,None,64,Azure L,20140627021417
18882,wordcount,1291,2.51,ETH,RL1,8,10,1,65536,None,64,Azure L,20140627015159
18881,kmeans,2760,5.37,ETH,RL1,8,10,1,65536,None,64,Azure L,20140627011805
18880,dfsioe_write,1361,2.65,ETH,RL1,8,10,1,65536,None,32,Azure L,20140627001802
18879,dfsioe_read,4140,8.05,ETH,RL1,8,10,1,65536,None,32,Azure L,20140626235401
18878,pagerank,2620,5.09,ETH,RL1,8,10,1,65536,None,32,Azure L,20140626221925
18877,sort,612,1.19,ETH,RL1,8,10,1,65536,None,32,Azure L,20140626211549
18876,wordcount,1331,2.59,ETH,RL1,8,10,1,65536,None,32,Azure L,20140626205429
18875,kmeans,2965,5.77,ETH,RL1,8,10,1,65536,None,32,Azure L,20140626201917
18874,dfsioe_write,1346,2.62,ETH,RL1,8,10,1,65536,None,64,Azure L,20140626191557
18873,dfsioe_read,4307,8.37,ETH,RL1,8,10,1,65536,None,64,Azure L,20140626185217
18872,pagerank,2594,5.04,ETH,RL1,8,10,1,65536,None,64,Azure L,20140626171553
18871,sort,579,1.13,ETH,RL1,8,10,1,65536,None,64,Azure L,20140626161325
18870,wordcount,1291,2.51,ETH,RL1,8,10,1,65536,None,64,Azure L,20140626155244
18869,kmeans,2771,5.39,ETH,RL1,8,10,1,65536,None,64,Azure L,20140626151825
18868,dfsioe_write,4805,9.34,ETH,RL2,10,10,3,65536,Snappy,256,Azure L,20140626140952
18867,dfsioe_read,2916,5.67,ETH,RL2,10,10,3,65536,Snappy,256,Azure L,20140626124836
18866,pagerank,2853,5.55,ETH,RL2,10,10,3,65536,Snappy,256,Azure L,20140626103032
18865,sort,845,1.64,ETH,RL2,10,10,3,65536,Snappy,256,Azure L,20140626092125
18864,wordcount,1400,2.72,ETH,RL2,10,10,3,65536,Snappy,256,Azure L,20140626085517
18863,kmeans,2594,5.04,ETH,RL2,10,10,3,65536,Snappy,256,Azure L,20140626081801
18862,dfsioe_write,4621,8.99,ETH,RL2,10,10,3,65536,Snappy,128,Azure L,20140626072027
18861,dfsioe_read,2582,5.02,ETH,RL2,10,10,3,65536,Snappy,128,Azure L,20140626060213
18860,pagerank,2853,5.55,ETH,RL2,10,10,3,65536,Snappy,128,Azure L,20140626034937
18859,sort,838,1.63,ETH,RL2,10,10,3,65536,Snappy,128,Azure L,20140626024027
18858,wordcount,1301,2.53,ETH,RL2,10,10,3,65536,Snappy,128,Azure L,20140626021429
18857,kmeans,2549,4.96,ETH,RL2,10,10,3,65536,Snappy,128,Azure L,20140626013916
18856,dfsioe_write,4653,9.05,ETH,RL2,10,10,3,65536,Snappy,64,Azure L,20140626004219
18855,dfsioe_read,2848,5.54,ETH,RL2,10,10,3,65536,Snappy,64,Azure L,20140625232326
18854,pagerank,2857,5.56,ETH,RL2,10,10,3,65536,Snappy,64,Azure L,20140625210721
18853,sort,761,1.48,ETH,RL2,10,10,3,65536,Snappy,64,Azure L,20140625195759
18852,wordcount,1271,2.47,ETH,RL2,10,10,3,65536,Snappy,64,Azure L,20140625193303
18851,kmeans,2604,5.06,ETH,RL2,10,10,3,65536,Snappy,64,Azure L,20140625184146
18850,dfsioe_write,4811,9.35,ETH,RL2,10,10,3,65536,Snappy,32,Azure L,20140625174306
18849,dfsioe_read,2908,5.65,ETH,RL2,10,10,3,65536,Snappy,32,Azure L,20140625162122
18848,pagerank,2814,5.47,ETH,RL2,10,10,3,65536,Snappy,32,Azure L,20140625140037
18847,sort,839,1.63,ETH,RL2,10,10,3,65536,Snappy,32,Azure L,20140625125203
18846,wordcount,1287,2.5,ETH,RL2,10,10,3,65536,Snappy,32,Azure L,20140625122603
18845,kmeans,2749,5.35,ETH,RL2,10,10,3,65536,Snappy,32,Azure L,20140625115016
18844,dfsioe_write,4792,9.32,ETH,RL2,10,10,3,65536,Snappy,64,Azure L,20140625105010
18843,dfsioe_read,2842,5.53,ETH,RL2,10,10,3,65536,Snappy,64,Azure L,20140625092858
18842,pagerank,2886,5.61,ETH,RL2,10,10,3,65536,Snappy,64,Azure L,20140625071048
18841,sort,776,1.51,ETH,RL2,10,10,3,65536,Snappy,64,Azure L,20140625060101
18840,wordcount,1270,2.47,ETH,RL2,10,10,3,65536,Snappy,64,Azure L,20140625053559
18839,kmeans,2168,4.22,ETH,RL2,10,10,3,65536,Snappy,64,Azure L,20140625050102
18838,dfsioe_write,4686,9.11,ETH,RL2,10,10,3,65536,BZIP2,256,Azure L,20140625040725
18837,dfsioe_read,2659,5.17,ETH,RL2,10,10,3,65536,BZIP2,256,Azure L,20140625024808
18836,pagerank,2878,5.6,ETH,RL2,10,10,3,65536,BZIP2,256,Azure L,20140625003513
18835,sort,896,1.74,ETH,RL2,10,10,3,65536,BZIP2,256,Azure L,20140624232538
18834,wordcount,1398,2.72,ETH,RL2,10,10,3,65536,BZIP2,256,Azure L,20140624225821
18833,kmeans,2630,5.11,ETH,RL2,10,10,3,65536,BZIP2,256,Azure L,20140624222123
18832,dfsioe_write,4751,9.24,ETH,RL2,10,10,3,65536,BZIP2,128,Azure L,20140624212330
18831,dfsioe_read,2662,5.18,ETH,RL2,10,10,3,65536,BZIP2,128,Azure L,20140624200304
18830,pagerank,2955,5.75,ETH,RL2,10,10,3,65536,BZIP2,128,Azure L,20140624174821
18829,sort,827,1.61,ETH,RL2,10,10,3,65536,BZIP2,128,Azure L,20140624163731
18828,wordcount,1293,2.51,ETH,RL2,10,10,3,65536,BZIP2,128,Azure L,20140624161153
18827,kmeans,2549,4.96,ETH,RL2,10,10,3,65536,BZIP2,128,Azure L,20140624153638
18826,dfsioe_write,4508,8.77,ETH,RL2,10,10,3,65536,BZIP2,64,Azure L,20140624143932
18825,dfsioe_read,2923,5.68,ETH,RL2,10,10,3,65536,BZIP2,64,Azure L,20140624132303
18824,pagerank,2827,5.5,ETH,RL2,10,10,3,65536,BZIP2,64,Azure L,20140624110454
18823,sort,785,1.53,ETH,RL2,10,10,3,65536,BZIP2,64,Azure L,20140624095553
18822,wordcount,1271,2.47,ETH,RL2,10,10,3,65536,BZIP2,64,Azure L,20140624093038
18821,kmeans,2632,5.12,ETH,RL2,10,10,3,65536,BZIP2,64,Azure L,20140624085533
18820,dfsioe_write,4689,9.12,ETH,RL2,10,10,3,65536,BZIP2,32,Azure L,20140624075642
18819,dfsioe_read,2875,5.59,ETH,RL2,10,10,3,65536,BZIP2,32,Azure L,20140624063657
18818,pagerank,2786,5.42,ETH,RL2,10,10,3,65536,BZIP2,32,Azure L,20140624041832
18817,sort,805,1.57,ETH,RL2,10,10,3,65536,BZIP2,32,Azure L,20140624030949
18816,wordcount,1283,2.49,ETH,RL2,10,10,3,65536,BZIP2,32,Azure L,20140624024405
18815,kmeans,2738,5.32,ETH,RL2,10,10,3,65536,BZIP2,32,Azure L,20140624020829
18814,dfsioe_write,4715,9.17,ETH,RL2,10,10,3,65536,BZIP2,64,Azure L,20140624010811
18813,dfsioe_read,2878,5.6,ETH,RL2,10,10,3,65536,BZIP2,64,Azure L,20140623234816
18812,pagerank,2817,5.48,ETH,RL2,10,10,3,65536,BZIP2,64,Azure L,20140623213122
18811,sort,781,1.52,ETH,RL2,10,10,3,65536,BZIP2,64,Azure L,20140623202237
18810,wordcount,1272,2.47,ETH,RL2,10,10,3,65536,BZIP2,64,Azure L,20140623195732
18809,kmeans,2602,5.06,ETH,RL2,10,10,3,65536,BZIP2,64,Azure L,20140623192214
18808,dfsioe_write,4362,8.48,ETH,RL2,10,10,3,65536,ZLIB,256,Azure L,20140623182423
18807,dfsioe_read,2738,5.32,ETH,RL2,10,10,3,65536,ZLIB,256,Azure L,20140623171030
18806,pagerank,3033,5.9,ETH,RL2,10,10,3,65536,ZLIB,256,Azure L,20140623145510
18805,sort,844,1.64,ETH,RL2,10,10,3,65536,ZLIB,256,Azure L,20140623134243
18804,wordcount,1392,2.71,ETH,RL2,10,10,3,65536,ZLIB,256,Azure L,20140623131652
18803,kmeans,2582,5.02,ETH,RL2,10,10,3,65536,ZLIB,256,Azure L,20140623124008
18802,dfsioe_write,4789,9.31,ETH,RL2,10,10,3,65536,ZLIB,128,Azure L,20140623114250
18801,dfsioe_read,2858,5.56,ETH,RL2,10,10,3,65536,ZLIB,128,Azure L,20140623102147
18800,pagerank,2848,5.54,ETH,RL2,10,10,3,65536,ZLIB,128,Azure L,20140623080349
18799,sort,803,1.56,ETH,RL2,10,10,3,65536,ZLIB,128,Azure L,20140623065423
18798,wordcount,1299,2.53,ETH,RL2,10,10,3,65536,ZLIB,128,Azure L,20140623062900
18797,kmeans,2550,4.96,ETH,RL2,10,10,3,65536,ZLIB,128,Azure L,20140623055330
18796,dfsioe_write,4922,9.57,ETH,RL2,10,10,3,65536,ZLIB,64,Azure L,20140623045637
18795,dfsioe_read,2959,5.75,ETH,RL2,10,10,3,65536,ZLIB,64,Azure L,20140623033315
18794,pagerank,2876,5.59,ETH,RL2,10,10,3,65536,ZLIB,64,Azure L,20140623011257
18793,sort,814,1.58,ETH,RL2,10,10,3,65536,ZLIB,64,Azure L,20140623000322
18792,wordcount,1277,2.48,ETH,RL2,10,10,3,65536,ZLIB,64,Azure L,20140622233749
18791,kmeans,2603,5.06,ETH,RL2,10,10,3,65536,ZLIB,64,Azure L,20140622230233
18790,dfsioe_write,4823,9.38,ETH,RL2,10,10,3,65536,ZLIB,32,Azure L,20140622220403
18789,dfsioe_read,3082,5.99,ETH,RL2,10,10,3,65536,ZLIB,32,Azure L,20140622204206
18788,pagerank,2916,5.67,ETH,RL2,10,10,3,65536,ZLIB,32,Azure L,20140622181956
18787,sort,823,1.6,ETH,RL2,10,10,3,65536,ZLIB,32,Azure L,20140622170911
18786,wordcount,1286,2.5,ETH,RL2,10,10,3,65536,ZLIB,32,Azure L,20140622164314
18785,kmeans,2733,5.31,ETH,RL2,10,10,3,65536,ZLIB,32,Azure L,20140622160708
18784,dfsioe_write,4661,9.06,ETH,RL2,10,10,3,65536,ZLIB,64,Azure L,20140622150705
18783,dfsioe_read,3049,5.93,ETH,RL2,10,10,3,65536,ZLIB,64,Azure L,20140622134802
18782,pagerank,2941,5.72,ETH,RL2,10,10,3,65536,ZLIB,64,Azure L,20140622112754
18781,sort,783,1.52,ETH,RL2,10,10,3,65536,ZLIB,64,Azure L,20140622101711
18780,wordcount,1270,2.47,ETH,RL2,10,10,3,65536,ZLIB,64,Azure L,20140622095201
18779,kmeans,2615,5.08,ETH,RL2,10,10,3,65536,ZLIB,64,Azure L,20140622091654
18778,dfsioe_write,4556,8.86,ETH,RL2,10,10,3,65536,None,256,Azure L,20140622081905
18777,dfsioe_read,2697,5.24,ETH,RL2,10,10,3,65536,None,256,Azure L,20140622070159
18776,pagerank,2900,5.64,ETH,RL2,10,10,3,65536,None,256,Azure L,20140622044814
18775,sort,852,1.66,ETH,RL2,10,10,3,65536,None,256,Azure L,20140622033813
18774,wordcount,1390,2.7,ETH,RL2,10,10,3,65536,None,256,Azure L,20140622031201
18773,kmeans,2568,4.99,ETH,RL2,10,10,3,65536,None,256,Azure L,20140622023505
18772,dfsioe_write,4738,9.21,ETH,RL2,10,10,3,65536,None,128,Azure L,20140622013756
18771,dfsioe_read,2848,5.54,ETH,RL2,10,10,3,65536,None,128,Azure L,20140622001744
18770,pagerank,2993,5.82,ETH,RL2,10,10,3,65536,None,128,Azure L,20140621215941
18769,sort,767,1.49,ETH,RL2,10,10,3,65536,None,128,Azure L,20140621204812
18768,wordcount,1293,2.51,ETH,RL2,10,10,3,65536,None,128,Azure L,20140621202328
18767,dfsioe_write,4621,8.99,ETH,RL2,10,10,3,65536,None,64,Azure L,20140621191446
18766,dfsioe_read,3001,5.84,ETH,RL2,10,10,3,65536,None,64,Azure L,20140621175625
18765,pagerank,2972,5.78,ETH,RL2,10,10,3,65536,None,64,Azure L,20140621153659
18764,sort,850,1.65,ETH,RL2,10,10,3,65536,None,64,Azure L,20140621142553
18763,wordcount,1272,2.47,ETH,RL2,10,10,3,65536,None,64,Azure L,20140621135928
18762,kmeans,2615,5.08,ETH,RL2,10,10,3,65536,None,64,Azure L,20140621132420
18761,dfsioe_write,4872,9.47,ETH,RL2,10,10,3,65536,None,32,Azure L,20140621122535
18760,dfsioe_read,2935,5.71,ETH,RL2,10,10,3,65536,None,32,Azure L,20140621110249
18759,pagerank,2817,5.48,ETH,RL2,10,10,3,65536,None,32,Azure L,20140621084149
18758,sort,853,1.66,ETH,RL2,10,10,3,65536,None,32,Azure L,20140621073244
18757,wordcount,1281,2.49,ETH,RL2,10,10,3,65536,None,32,Azure L,20140621070619
18756,kmeans,2744,5.34,ETH,RL2,10,10,3,65536,None,32,Azure L,20140621063041
18755,dfsioe_write,4587,8.92,ETH,RL2,10,10,3,65536,None,64,Azure L,20140621053016
18754,dfsioe_read,2967,5.77,ETH,RL2,10,10,3,65536,None,64,Azure L,20140621041227
18753,pagerank,2862,5.57,ETH,RL2,10,10,3,65536,None,64,Azure L,20140621015252
18752,sort,812,1.58,ETH,RL2,10,10,3,65536,None,64,Azure L,20140621004320
18751,wordcount,1272,2.47,ETH,RL2,10,10,3,65536,None,64,Azure L,20140621001739
18750,kmeans,2602,5.06,ETH,RL2,10,10,3,65536,None,64,Azure L,20140620234221
18749,dfsioe_write,4378,8.51,ETH,RL2,8,10,3,65536,Snappy,256,Azure L,20140620222825
18748,dfsioe_read,2732,5.31,ETH,RL2,8,10,3,65536,Snappy,256,Azure L,20140620211417
18747,pagerank,2742,5.33,ETH,RL2,8,10,3,65536,Snappy,256,Azure L,20140620185837
18746,sort,734,1.43,ETH,RL2,8,10,3,65536,Snappy,256,Azure L,20140620175120
18745,wordcount,1237,2.41,ETH,RL2,8,10,3,65536,Snappy,256,Azure L,20140620172733
18744,kmeans,2722,5.29,ETH,RL2,8,10,3,65536,Snappy,256,Azure L,20140620165338
18743,dfsioe_write,4522,8.79,ETH,RL2,8,10,3,65536,Snappy,128,Azure L,20140620155408
18742,dfsioe_read,2797,5.44,ETH,RL2,8,10,3,65536,Snappy,128,Azure L,20140620143732
18741,pagerank,2714,5.28,ETH,RL2,8,10,3,65536,Snappy,128,Azure L,20140620120506
18740,sort,736,1.43,ETH,RL2,8,10,3,65536,Snappy,128,Azure L,20140620105834
18739,wordcount,1258,2.45,ETH,RL2,8,10,3,65536,Snappy,128,Azure L,20140620103436
18738,kmeans,2645,5.14,ETH,RL2,8,10,3,65536,Snappy,128,Azure L,20140620094358
18737,dfsioe_write,4572,8.89,ETH,RL2,8,10,3,65536,Snappy,64,Azure L,20140620084543
18736,dfsioe_read,2810,5.46,ETH,RL2,8,10,3,65536,Snappy,64,Azure L,20140620072805
18735,pagerank,2674,5.2,ETH,RL2,8,10,3,65536,Snappy,64,Azure L,20140620051113
18734,sort,698,1.36,ETH,RL2,8,10,3,65536,Snappy,64,Azure L,20140620040549
18733,wordcount,1284,2.5,ETH,RL2,8,10,3,65536,Snappy,64,Azure L,20140620034244
18732,kmeans,2810,5.46,ETH,RL2,8,10,3,65536,Snappy,64,Azure L,20140620030754
18731,dfsioe_write,4626,9,ETH,RL2,8,10,3,65536,Snappy,32,Azure L,20140620020613
18730,dfsioe_read,2899,5.64,ETH,RL2,8,10,3,65536,Snappy,32,Azure L,20140620004736
18729,pagerank,2683,5.22,ETH,RL2,8,10,3,65536,Snappy,32,Azure L,20140619223001
18728,sort,716,1.39,ETH,RL2,8,10,3,65536,Snappy,32,Azure L,20140619212401
18727,wordcount,1324,2.57,ETH,RL2,8,10,3,65536,Snappy,32,Azure L,20140619210040
18726,kmeans,3002,5.84,ETH,RL2,8,10,3,65536,Snappy,32,Azure L,20140619202456
18725,dfsioe_write,4459,8.67,ETH,RL2,8,10,3,65536,Snappy,64,Azure L,20140619192010
18724,dfsioe_read,2798,5.44,ETH,RL2,8,10,3,65536,Snappy,64,Azure L,20140619180431
18723,pagerank,2689,5.23,ETH,RL2,8,10,3,65536,Snappy,64,Azure L,20140619154530
18722,sort,686,1.33,ETH,RL2,8,10,3,65536,Snappy,64,Azure L,20140619143919
18721,wordcount,1280,2.49,ETH,RL2,8,10,3,65536,Snappy,64,Azure L,20140619141603
18720,kmeans,2790,5.43,ETH,RL2,8,10,3,65536,Snappy,64,Azure L,20140619134121
18719,dfsioe_write,4705,9.15,ETH,RL2,8,10,3,65536,BZIP2,256,Azure L,20140619124034
18718,dfsioe_read,2878,5.6,ETH,RL2,8,10,3,65536,BZIP2,256,Azure L,20140619112100
18717,pagerank,2692,5.23,ETH,RL2,8,10,3,65536,BZIP2,256,Azure L,20140619090355
18716,sort,769,1.5,ETH,RL2,8,10,3,65536,BZIP2,256,Azure L,20140619075809
18715,wordcount,1262,2.45,ETH,RL2,8,10,3,65536,BZIP2,256,Azure L,20140619073353
18714,kmeans,2724,5.3,ETH,RL2,8,10,3,65536,BZIP2,256,Azure L,20140619065925
18713,dfsioe_write,4633,9.01,ETH,RL2,8,10,3,65536,BZIP2,128,Azure L,20140619055951
18712,dfsioe_read,2834,5.51,ETH,RL2,8,10,3,65536,BZIP2,128,Azure L,20140619044126
18711,pagerank,2769,5.38,ETH,RL2,8,10,3,65536,BZIP2,128,Azure L,20140619022456
18710,sort,723,1.41,ETH,RL2,8,10,3,65536,BZIP2,128,Azure L,20140619011806
18709,wordcount,1262,2.45,ETH,RL2,8,10,3,65536,BZIP2,128,Azure L,20140619005427
18708,kmeans,2653,5.16,ETH,RL2,8,10,3,65536,BZIP2,128,Azure L,20140619002005
18707,dfsioe_write,4605,8.95,ETH,RL2,8,10,3,65536,BZIP2,64,Azure L,20140618232130
18706,dfsioe_read,3104,6.04,ETH,RL2,8,10,3,65536,BZIP2,64,Azure L,20140618220326
18705,pagerank,2728,5.3,ETH,RL2,8,10,3,65536,BZIP2,64,Azure L,20140618194239
18704,sort,774,1.51,ETH,RL2,8,10,3,65536,BZIP2,64,Azure L,20140618183540
18703,wordcount,1290,2.51,ETH,RL2,8,10,3,65536,BZIP2,64,Azure L,20140618181102
18702,kmeans,2805,5.45,ETH,RL2,8,10,3,65536,BZIP2,64,Azure L,20140618173604
18701,dfsioe_write,4866,9.46,ETH,RL2,8,10,3,65536,BZIP2,32,Azure L,20140618163442
18700,dfsioe_read,2883,5.61,ETH,RL2,8,10,3,65536,BZIP2,32,Azure L,20140618151203
18699,pagerank,2697,5.24,ETH,RL2,8,10,3,65536,BZIP2,32,Azure L,20140618125259
18698,sort,771,1.5,ETH,RL2,8,10,3,65536,BZIP2,32,Azure L,20140618114712
18697,wordcount,1331,2.59,ETH,RL2,8,10,3,65536,BZIP2,32,Azure L,20140618112228
18696,kmeans,3005,5.84,ETH,RL2,8,10,3,65536,BZIP2,32,Azure L,20140618104626
18695,dfsioe_write,4736,9.21,ETH,RL2,8,10,3,65536,BZIP2,64,Azure L,20140618094202
18694,dfsioe_read,3050,5.93,ETH,RL2,8,10,3,65536,BZIP2,64,Azure L,20140618082147
18693,pagerank,2689,5.23,ETH,RL2,8,10,3,65536,BZIP2,64,Azure L,20140618060115
18692,sort,700,1.36,ETH,RL2,8,10,3,65536,BZIP2,64,Azure L,20140618045542
18691,wordcount,1277,2.48,ETH,RL2,8,10,3,65536,BZIP2,64,Azure L,20140618043221
18690,kmeans,2800,5.44,ETH,RL2,8,10,3,65536,BZIP2,64,Azure L,20140618035739
18689,dfsioe_write,4408,8.57,ETH,RL2,8,10,3,65536,ZLIB,256,Azure L,20140618025624
18688,dfsioe_read,2634,5.12,ETH,RL2,8,10,3,65536,ZLIB,256,Azure L,20140618014147
18687,pagerank,2650,5.15,ETH,RL2,8,10,3,65536,ZLIB,256,Azure L,20140617232800
18686,sort,743,1.44,ETH,RL2,8,10,3,65536,ZLIB,256,Azure L,20140617222242
18685,wordcount,1255,2.44,ETH,RL2,8,10,3,65536,ZLIB,256,Azure L,20140617215845
18684,kmeans,2731,5.31,ETH,RL2,8,10,3,65536,ZLIB,256,Azure L,20140617212445
18683,dfsioe_write,4474,8.7,ETH,RL2,8,10,3,65536,ZLIB,128,Azure L,20140617202455
18682,dfsioe_read,2823,5.49,ETH,RL2,8,10,3,65536,ZLIB,128,Azure L,20140617190908
18681,pagerank,2688,5.23,ETH,RL2,8,10,3,65536,ZLIB,128,Azure L,20140617165418
18680,sort,696,1.35,ETH,RL2,8,10,3,65536,ZLIB,128,Azure L,20140617154837
18679,wordcount,1253,2.44,ETH,RL2,8,10,3,65536,ZLIB,128,Azure L,20140617152537
18678,kmeans,2638,5.13,ETH,RL2,8,10,3,65536,ZLIB,128,Azure L,20140617145130
18677,dfsioe_write,4665,9.07,ETH,RL2,8,10,3,65536,ZLIB,64,Azure L,20140617135318
18676,dfsioe_read,3117,6.06,ETH,RL2,8,10,3,65536,ZLIB,64,Azure L,20140617123413
18675,pagerank,2684,5.22,ETH,RL2,8,10,3,65536,ZLIB,64,Azure L,20140617101409
18674,sort,691,1.34,ETH,RL2,8,10,3,65536,ZLIB,64,Azure L,20140617090821
18673,wordcount,1287,2.5,ETH,RL2,8,10,3,65536,ZLIB,64,Azure L,20140617084522
18672,kmeans,2818,5.48,ETH,RL2,8,10,3,65536,ZLIB,64,Azure L,20140617081021
18671,dfsioe_write,4761,9.26,ETH,RL2,8,10,3,65536,ZLIB,32,Azure L,20140617070820
18670,dfsioe_read,2746,5.34,ETH,RL2,8,10,3,65536,ZLIB,32,Azure L,20140617054727
18669,pagerank,2602,5.06,ETH,RL2,8,10,3,65536,ZLIB,32,Azure L,20140617033021
18668,sort,721,1.4,ETH,RL2,8,10,3,65536,ZLIB,32,Azure L,20140617022558
18667,wordcount,1325,2.58,ETH,RL2,8,10,3,65536,ZLIB,32,Azure L,20140617020213
18666,kmeans,2998,5.83,ETH,RL2,8,10,3,65536,ZLIB,32,Azure L,20140617012634
18665,dfsioe_write,4805,9.34,ETH,RL2,8,10,3,65536,ZLIB,64,Azure L,20140617002216
18664,dfsioe_read,2725,5.3,ETH,RL2,8,10,3,65536,ZLIB,64,Azure L,20140616230053
18663,pagerank,2671,5.19,ETH,RL2,8,10,3,65536,ZLIB,64,Azure L,20140616204556
18662,sort,706,1.37,ETH,RL2,8,10,3,65536,ZLIB,64,Azure L,20140616194040
18661,wordcount,1282,2.49,ETH,RL2,8,10,3,65536,ZLIB,64,Azure L,20140616191711
18660,kmeans,2814,5.47,ETH,RL2,8,10,3,65536,ZLIB,64,Azure L,20140616184231
18659,dfsioe_write,4520,8.79,ETH,RL2,8,10,3,65536,None,256,Azure L,20140616174123
18658,dfsioe_read,2725,5.3,ETH,RL2,8,10,3,65536,None,256,Azure L,20140616162453
18657,pagerank,2687,5.22,ETH,RL2,8,10,3,65536,None,256,Azure L,20140616140923
18656,sort,736,1.43,ETH,RL2,8,10,3,65536,None,256,Azure L,20140616130334
18655,wordcount,1254,2.44,ETH,RL2,8,10,3,65536,None,256,Azure L,20140616123957
18654,kmeans,2736,5.32,ETH,RL2,8,10,3,65536,None,256,Azure L,20140616120557
18653,dfsioe_write,4440,8.63,ETH,RL2,8,10,3,65536,None,128,Azure L,20140616110556
18652,dfsioe_read,2652,5.16,ETH,RL2,8,10,3,65536,None,128,Azure L,20140616095044
18651,pagerank,2727,5.3,ETH,RL2,8,10,3,65536,None,128,Azure L,20140616073758
18650,sort,748,1.45,ETH,RL2,8,10,3,65536,None,128,Azure L,20140616063131
18649,wordcount,1250,2.43,ETH,RL2,8,10,3,65536,None,128,Azure L,20140616060733
18648,kmeans,2636,5.13,ETH,RL2,8,10,3,65536,None,128,Azure L,20140616053328
18647,dfsioe_write,4591,8.93,ETH,RL2,8,10,3,65536,None,64,Azure L,20140616043511
18646,dfsioe_read,2786,5.42,ETH,RL2,8,10,3,65536,None,64,Azure L,20140616031721
18645,pagerank,2692,5.23,ETH,RL2,8,10,3,65536,None,64,Azure L,20140616010132
18644,sort,663,1.29,ETH,RL2,8,10,3,65536,None,64,Azure L,20140615235557
18643,wordcount,1282,2.49,ETH,RL2,8,10,3,65536,None,64,Azure L,20140615233316
18642,kmeans,2801,5.45,ETH,RL2,8,10,3,65536,None,64,Azure L,20140615225832
18641,dfsioe_write,4803,9.34,ETH,RL2,8,10,3,65536,None,32,Azure L,20140615215709
18640,dfsioe_read,2922,5.68,ETH,RL2,8,10,3,65536,None,32,Azure L,20140615203535
18639,pagerank,2647,5.15,ETH,RL2,8,10,3,65536,None,32,Azure L,20140615181608
18638,sort,747,1.45,ETH,RL2,8,10,3,65536,None,32,Azure L,20140615171054
18637,wordcount,1338,2.6,ETH,RL2,8,10,3,65536,None,32,Azure L,20140615164647
18636,kmeans,3008,5.85,ETH,RL2,8,10,3,65536,None,32,Azure L,20140615161044
18635,dfsioe_write,4672,9.08,ETH,RL2,8,10,3,65536,None,64,Azure L,20140615150601
18634,dfsioe_read,2874,5.59,ETH,RL2,8,10,3,65536,None,64,Azure L,20140615134649
18633,pagerank,2649,5.15,ETH,RL2,8,10,3,65536,None,64,Azure L,20140615112751
18632,sort,665,1.29,ETH,RL2,8,10,3,65536,None,64,Azure L,20140615102308
18631,wordcount,1280,2.49,ETH,RL2,8,10,3,65536,None,64,Azure L,20140615100032
18630,kmeans,2800,5.44,ETH,RL2,8,10,3,65536,None,64,Azure L,20140615092546
18629,dfsioe_write,2569,5,ETH,RL2,10,10,2,65536,Snappy,256,Azure L,20140615082459
18628,dfsioe_read,2926,5.69,ETH,RL2,10,10,2,65536,Snappy,256,Azure L,20140615074102
18627,pagerank,2815,5.47,ETH,RL2,10,10,2,65536,Snappy,256,Azure L,20140615060238
18626,sort,813,1.58,ETH,RL2,10,10,2,65536,Snappy,256,Azure L,20140615045402
18625,wordcount,1395,2.71,ETH,RL2,10,10,2,65536,Snappy,256,Azure L,20140615042857
18624,kmeans,1334,2.59,ETH,RL2,10,10,2,65536,Snappy,256,Azure L,20140615035223
18623,dfsioe_write,2543,4.94,ETH,RL2,10,10,2,65536,Snappy,128,Azure L,20140615031616
18622,dfsioe_read,2724,5.3,ETH,RL2,10,10,2,65536,Snappy,128,Azure L,20140615023242
18621,pagerank,2907,5.65,ETH,RL2,10,10,2,65536,Snappy,128,Azure L,20140615005757
18620,sort,728,1.42,ETH,RL2,10,10,2,65536,Snappy,128,Azure L,20140614234747
18619,wordcount,1303,2.53,ETH,RL2,10,10,2,65536,Snappy,128,Azure L,20140614232404
18618,kmeans,2530,4.92,ETH,RL2,10,10,2,65536,Snappy,128,Azure L,20140614224904
18617,dfsioe_write,2568,4.99,ETH,RL2,10,10,2,65536,Snappy,64,Azure L,20140614214959
18616,dfsioe_read,3011,5.85,ETH,RL2,10,10,2,65536,Snappy,64,Azure L,20140614210556
18615,pagerank,2919,5.68,ETH,RL2,10,10,2,65536,Snappy,64,Azure L,20140614192354
18614,sort,720,1.4,ETH,RL2,10,10,2,65536,Snappy,64,Azure L,20140614181345
18613,wordcount,1262,2.45,ETH,RL2,10,10,2,65536,Snappy,64,Azure L,20140614174956
18612,kmeans,2588,5.03,ETH,RL2,10,10,2,65536,Snappy,64,Azure L,20140614171527
18611,dfsioe_write,2480,4.82,ETH,RL2,10,10,2,65536,Snappy,32,Azure L,20140614161805
